count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
283,21.0,276.0,2025/4/26,11477.35923,10262.35924,1745655040,2.0,2.0,小松,Left,学習院大,4,春山,Right,TOK,8,Bottom,1,1,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.878,-0.052,84.66076696,0.0,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,8,8,2511530283,中飛,,9836,https://youtu.be/Q8Pg7rIyU2c&t=9836,6467,https://youtu.be/_f4LDCvtXKQ&t=6467,金子,宮本,前田,佐野,吉田,村上,漆原,安藤,"山本,今泉,佐渡島,春山,矢田貝,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","吉田,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","R,R,R,R,R,R,R,R,L,L",,,,,,,,,,,"Yuichiro, Haruyama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0
284,22.0,277.0,2025/4/26,11505.22488,10290.22489,1745655068,3.0,1.0,小松,Left,学習院大,5,藤尾,Right,TOK,8,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.582,-0.22,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530284,見逃し,,9864,https://youtu.be/Q8Pg7rIyU2c&t=9864,6481,https://youtu.be/_f4LDCvtXKQ&t=6481,金子,宮本,前田,佐野,吉田,村上,漆原,安藤,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","吉田,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","R,R,R,R,R,R,R,R,L,L",,,,,,,,,,,"Shunsuke, Fujio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0
285,23.0,278.0,2025/4/26,11514.5449,10299.54491,1745655077,3.0,2.0,小松,Left,学習院大,5,藤尾,Right,TOK,8,Bottom,2,0,1,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,,0.854,0.192,67.80812042,-10.52778612,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,8,8,2511530285,中飛,,9873,https://youtu.be/Q8Pg7rIyU2c&t=9873,6491,https://youtu.be/_f4LDCvtXKQ&t=6491,金子,宮本,前田,佐野,吉田,村上,漆原,安藤,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","吉田,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","R,R,R,R,R,R,R,R,L,L",,,,,,,,,,,"Shunsuke, Fujio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
286,1.0,279.0,2025/4/26,11646.1798,10431.17981,1745655208,1.0,1.0,早瀨,Left,TOK,8,漆原,Left,学習院大,9,Top,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.622,0.012,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530286,見逃し,,10004,https://youtu.be/Q8Pg7rIyU2c&t=10004,6597,https://youtu.be/_f4LDCvtXKQ&t=6597,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
287,2.0,280.0,2025/4/26,11662.44481,10447.44482,1745655225,1.0,2.0,早瀨,Left,TOK,8,漆原,Left,学習院大,9,Top,0,0,1,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,,0.898,0.256,33.39983447,17.47477426,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3A",2511530287,二ゴ,,10021,https://youtu.be/Q8Pg7rIyU2c&t=10021,6613,https://youtu.be/_f4LDCvtXKQ&t=6613,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0
288,3.0,281.0,2025/4/26,11692.86111,10477.86112,1745655255,2.0,1.0,早瀨,Left,TOK,9,安藤,Left,学習院大,9,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.97,0.493,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530288,ボール,,10051,https://youtu.be/Q8Pg7rIyU2c&t=10051,6633,https://youtu.be/_f4LDCvtXKQ&t=6633,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
289,4.0,282.0,2025/4/26,11704.61566,10489.61567,1745655267,2.0,2.0,早瀨,Left,TOK,9,安藤,Left,学習院大,9,Top,1,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.566,0.268,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530289,見逃し,,10063,https://youtu.be/Q8Pg7rIyU2c&t=10063,6645,https://youtu.be/_f4LDCvtXKQ&t=6645,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0
290,5.0,283.0,2025/4/26,11718.52894,10503.52895,1745655281,2.0,3.0,早瀨,Left,TOK,9,安藤,Left,学習院大,9,Top,1,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.666,0.276,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530290,見逃し,,10077,https://youtu.be/Q8Pg7rIyU2c&t=10077,6659,https://youtu.be/_f4LDCvtXKQ&t=6659,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
291,6.0,284.0,2025/4/26,11734.68551,10519.68552,1745655297,2.0,4.0,早瀨,Left,TOK,9,安藤,Left,学習院大,9,Top,1,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,0.518,0.487,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530291,空三振,,10093,https://youtu.be/Q8Pg7rIyU2c&t=10093,6675,https://youtu.be/_f4LDCvtXKQ&t=6675,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
292,7.0,285.0,2025/4/26,11765.86267,10550.86268,1745655328,3.0,1.0,早瀨,Left,TOK,1,西田,Right,学習院大,9,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.317,-0.048,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530292,ボール,,10124,https://youtu.be/Q8Pg7rIyU2c&t=10124,6696,https://youtu.be/_f4LDCvtXKQ&t=6696,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0
293,8.0,286.0,2025/4/26,11778.24837,10563.24838,1745655341,3.0,2.0,早瀨,Left,TOK,1,西田,Right,学習院大,9,Top,2,1,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.197,-0.224,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530293,ボール,,10137,https://youtu.be/Q8Pg7rIyU2c&t=10137,6709,https://youtu.be/_f4LDCvtXKQ&t=6709,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
294,9.0,287.0,2025/4/26,11798.24628,10583.24629,1745655361,3.0,3.0,早瀨,Left,TOK,1,西田,Right,学習院大,9,Top,2,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.646,0.467,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530294,ボール,,10157,https://youtu.be/Q8Pg7rIyU2c&t=10157,6729,https://youtu.be/_f4LDCvtXKQ&t=6729,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0
295,10.0,288.0,2025/4/26,11812.1291,10597.12911,1745655374,3.0,4.0,早瀨,Left,TOK,1,西田,Right,学習院大,9,Top,2,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,0.898,0.407,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530295,四球,,10170,https://youtu.be/Q8Pg7rIyU2c&t=10170,6743,https://youtu.be/_f4LDCvtXKQ&t=6743,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
296,,,2025/4/26,11844.76716,10629.76717,1745655407,,,早瀨,Left,TOK,2,金子,Right,学習院大,9,Top,2,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,西田,,,PickOff,,,,"1,3","1,3",2511530296,牽制,,10203,https://youtu.be/Q8Pg7rIyU2c&t=10203,6763,https://youtu.be/_f4LDCvtXKQ&t=6763,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,11.0,289.0,2025/4/26,11861.31528,10646.31529,1745655424,4.0,1.0,早瀨,Left,TOK,2,金子,Right,学習院大,9,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.237,-0.048,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,西田,,,Nothing,,,,,,2511530297,ボール,,10220,https://youtu.be/Q8Pg7rIyU2c&t=10220,6779,https://youtu.be/_f4LDCvtXKQ&t=6779,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0
298,12.0,290.0,2025/4/26,11876.08362,10661.08363,1745655438,4.0,2.0,早瀨,Left,TOK,2,金子,Right,学習院大,9,Top,2,1,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.646,0.184,30.0508759,-31.34958087,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,西田,,,Undefined,,,,"5,3","5,3A",2511530298,三ゴ,,10234,https://youtu.be/Q8Pg7rIyU2c&t=10234,6794,https://youtu.be/_f4LDCvtXKQ&t=6794,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","小松,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,R,R,R,R","L,R,R,R,R,R,R,R,L,L","Kiori, Hayase","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1.0,291.0,2025/4/26,12046.79885,10831.79887,1745655609,1.0,1.0,山﨑,Left,学習院大,6,片桐,Left,TOK,9,Bottom,0,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.65,0.208,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530299,空振り,,10405,https://youtu.be/Q8Pg7rIyU2c&t=10405,6833,https://youtu.be/_f4LDCvtXKQ&t=6833,金子,宮本,前田,佐野,吉田,村上,漆原,安藤,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","山﨑,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,L,R,R,R","L,R,R,R,R,R,R,R,L,L",,,,,,,,,,,"Jota, Katagiri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0
300,2.0,292.0,2025/4/26,12059.28286,10844.28287,1745655622,1.0,2.0,山﨑,Left,学習院大,6,片桐,Left,TOK,9,Bottom,0,0,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.734,-0.156,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530300,空振り,,10418,https://youtu.be/Q8Pg7rIyU2c&t=10418,6846,https://youtu.be/_f4LDCvtXKQ&t=6846,金子,宮本,前田,佐野,吉田,村上,漆原,安藤,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","山﨑,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","L,R,L,L,R,R,L,R,R,R","L,R,R,R,R,R,R,R,L,L",,,,,,,,,,,"Jota, Katagiri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0
301,3.0,293.0,2025/4/26,12073.16716,10858.16717,1745655635,1.0,3.0,山﨑,Right,学習院大,6,片桐,Left,TOK,9,Bottom,0,0,2,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.083,0.188,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530301,ボール,,10431,https://youtu.be/Q8Pg7rIyU2c&t=10431,6860,https://youtu.be/_f4LDCvtXKQ&t=6860,金子,宮本,前田,佐野,吉田,村上,漆原,安藤,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","山﨑,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","R,R,L,L,R,R,L,R,R,R","L,R,R,R,R,R,R,R,L,L",,,,,,,,,,,"Jota, Katagiri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,4.0,294.0,2025/4/26,12092.41572,10877.41573,1745655655,1.0,4.0,山﨑,Right,学習院大,6,片桐,Left,TOK,9,Bottom,0,1,2,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.826,0.196,15.63700092,-144.2110265,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2511530302,ファール,,10451,https://youtu.be/Q8Pg7rIyU2c&t=10451,6879,https://youtu.be/_f4LDCvtXKQ&t=6879,金子,宮本,前田,佐野,吉田,村上,漆原,安藤,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","山﨑,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","R,R,L,L,R,R,L,R,R,R","L,R,R,R,R,R,R,R,L,L",,,,,,,,,,,"Jota, Katagiri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0
303,5.0,295.0,2025/4/26,12111.53352,10896.53353,1745655674,1.0,5.0,山﨑,Right,学習院大,6,片桐,Left,TOK,9,Bottom,0,1,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.598,0.216,13.5340056,-159.5901172,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2511530303,ファール,,10470,https://youtu.be/Q8Pg7rIyU2c&t=10470,6895,https://youtu.be/_f4LDCvtXKQ&t=6895,金子,宮本,前田,佐野,吉田,村上,漆原,安藤,"山本,今泉,佐渡島,春山,藤尾,片桐,藤原,大山,荒井孝","西田,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","早瀨,大山,春山,荒井孝,佐渡島,今泉,藤原,片桐,山本","山﨑,金子,宮本,前田,佐野,吉田,村上,漆原,安藤","R,R,L,L,R,R,L,R,R,R","L,R,R,R,R,R,R,R,L,L",,,,,,,,,,,"Jota, Katagiri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0
