count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path,RelSpeed_opensen
170,12.0,162.0,2025/3/25,6624.323016881943,6034.323017835617,1742883409,4.0,5.0,吉田,Right,TOK,7,石吾,Right,富山中部高,5,Top,2,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,117.23,0.59,-0.216,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,3,,,山田,Nothing,,,,,,2508330170,見逃し,,6622.0,https://youtu.be/pxrwmdfRYWI&t=6622,4369.0,https://youtu.be/7j3dqiOXbr4&t=4369,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L","Koki, Yoshida","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,195.0,995236.0,Koki Yoshida,,1742851014.0,1742883414.0,ChangeUp,N,-0.4341,0.6396999999999999,117.23,2071.08,1543.8,74.54,02:16,1.0,1.9308834,17.7,14.6,15.9,44.7,-3.57,2.39,1.12,0.42,41.81,995236@1742883414,V3P4DLKO0850A,-2.474464,-6.24112,untitled,,1742883409.0,48.0,972881.0,TokyoBBC Right,,1742836319.0,1742868719.0,135.2,116.1,3.8,-58.8,1825.275,28.2,08:40,1.0,7.0,68.7,,,RCE20ZCGP53R,972881@1742868719,untitled,1742883412.0,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,117.0
171,13.0,163.0,2025/3/25,6643.771735906601,6053.771736860275,1742883429,4.0,6.0,吉田,Right,TOK,7,石吾,Right,富山中部高,5,Top,2,3,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,116.7,0.7979999999999999,-0.192,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,3,,,山田,Nothing,,,,,,2508330171,空三振,,6641.0,https://youtu.be/pxrwmdfRYWI&t=6641,4388.0,https://youtu.be/7j3dqiOXbr4&t=4388,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L","Koki, Yoshida","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,194.0,995236.0,Koki Yoshida,,1742851033.0,1742883433.0,ChangeUp,Y,-0.1531,0.6944,116.7,2166.65,1614.8,74.53,02:10,1.0,2.1313763,15.1,22.1,17.7,41.2,-2.64,2.39,1.15,0.36,41.81,995236@1742883433,V3P4DLKO0850A,-0.9841451,-5.949876,untitled,,1742883428.0,47.0,972881.0,TokyoBBC Right,,1742836333.0,1742868733.0,148.7,116.1,27.3,-29.4,2461.2986,105.2,11:58,1.0,-11.9,77.4,,,RCE20ZCGP53R,972881@1742868733,untitled,1742883426.0,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,117.0
172,8.0,164.0,2025/3/25,6736.315732955933,6146.315733909607,1742883521,1.0,1.0,西浦,Right,富山中部高,6,春山,Right,TOK,5,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,116.25,1.483,-0.024,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2508330172,ボール,,6734.0,https://youtu.be/pxrwmdfRYWI&t=6734,4423.0,https://youtu.be/7j3dqiOXbr4&t=4423,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuichiro, Haruyama",,,,,,,107.0,972881.0,TokyoBBC Right,,1742851126.0,1742883526.0,ChangeUp,N,-0.0293,1.4679,116.25,1700.98,1561.9,91.82,01:00,1.0,2.135273,44.0,16.6,43.0,25.2,-3.23,3.55,1.37,0.7,23.33,972881@1742883526,V3P4DLKO0850A,-1.9622077,-3.2120588,untitled,,1742883521.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,116.0
173,9.0,165.0,2025/3/25,6748.301086902618,6158.301087856293,1742883533,1.0,2.0,西浦,Right,富山中部高,6,春山,Right,TOK,5,Bottom,0,1,0,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,100.6,,,35.707839711059144,-77.11181487,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2508330173,ファール,,6746.0,https://youtu.be/pxrwmdfRYWI&t=6746,4435.0,https://youtu.be/7j3dqiOXbr4&t=4435,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuichiro, Haruyama",,,,,,,106.0,972881.0,TokyoBBC Right,,1742851138.0,1742883538.0,Slider,Y,0.176,0.7143,100.6,1931.73,550.3,28.49,08:44,1.0,2.3082619,-7.0,-26.4,-3.9,-20.8,-1.12,4.2,1.33,0.75,73.45,972881@1742883538,V3P4DLKO0850A,-3.1368315,-9.264026,untitled,,1742883533.0,40.0,972881.0,TokyoBBC Right,,1742836445.0,1742868845.0,121.2,116.1,15.3,-12.9,2012.7205,52.5,11:10,1.0,-19.1,81.7,,,RCE20ZCGP53R,972881@1742868845,untitled,1742883538.0,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,101.0
174,10.0,166.0,2025/3/25,6766.186815977097,6176.186816930771,1742883551,1.0,3.0,西浦,Right,富山中部高,6,春山,Right,TOK,5,Bottom,0,1,1,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,101.83,0.602,-0.236,41.47559762293509,84.69489039378962,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2508330174,ファール,,6764.0,https://youtu.be/pxrwmdfRYWI&t=6764,4453.0,https://youtu.be/7j3dqiOXbr4&t=4453,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuichiro, Haruyama",,,,,,,105.0,972881.0,TokyoBBC Right,,1742851156.0,1742883556.0,Slider,Y,-0.2498999999999999,0.5904,101.83,1925.4,322.4,16.74,06:48,1.0,2.169958,-1.9,-17.2,-11.4,-8.2,-2.98,3.4,1.34,0.75,80.36,972881@1742883556,V3P4DLKO0850A,-4.271282,-9.177912,untitled,,1742883551.0,38.0,972881.0,TokyoBBC Right,,1742836460.0,1742868860.0,136.2,116.1,17.7,-0.3,1081.7003,73.0,01:08,1.0,-6.7,105.0,,,RCE20ZCGP53R,972881@1742868860,untitled,1742883553.0,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,102.0
175,11.0,167.0,2025/3/25,6784.237382,6194.237382,1742883569,1.0,4.0,西浦,Right,富山中部高,6,春山,Right,TOK,5,Bottom,0,1,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,117.79,,,82.26016903424285,30.61138840686757,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,9,9,2508330175,右飛,,6782.0,https://youtu.be/pxrwmdfRYWI&t=6782,4471.0,https://youtu.be/7j3dqiOXbr4&t=4471,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuichiro, Haruyama",,,,,,,104.0,972881.0,TokyoBBC Right,,1742851174.0,1742883574.0,ChangeUp,Y,-0.1596,0.9728,117.79,1687.3,1536.9,91.08,00:58,1.0,2.303421,45.1,17.8,42.8,23.9,-3.8,1.42,1.36,0.71,24.38,972881@1742883574,V3P4DLKO0850A,-2.4512365,-4.4673495,untitled,,1742883569.0,36.0,972881.0,TokyoBBC Right,,1742836477.0,1742868877.0,120.4,116.1,37.3,-4.9,2613.9824,77.7,10:24,1.0,-16.0,71.1,,,RCE20ZCGP53R,972881@1742868877,untitled,1742883570.0,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,118.0
176,12.0,168.0,2025/3/25,6813.206897,6223.206897,1742883598,2.0,1.0,西浦,Right,富山中部高,7,片桐,Left,TOK,5,Bottom,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,106.41,1.046,0.62,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2508330176,ボール,,6811.0,https://youtu.be/pxrwmdfRYWI&t=6811,4496.0,https://youtu.be/7j3dqiOXbr4&t=4496,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Jota, Katagiri",,,,,,,103.0,972881.0,TokyoBBC Right,,1742851203.0,1742883603.0,Slider,N,0.3874,1.3322999999999998,106.41,1884.9,565.5,30.0,00:16,1.0,2.1090221,9.5,-16.3,16.5,0.0,-0.83,5.07,1.36,0.78,72.54,972881@1742883603,V3P4DLKO0850A,-2.0444908,-5.601153,untitled,,1742883598.0,33.0,972881.0,TokyoBBC Right,,1742836500.0,1742868900.0,123.6,116.1,44.2,-0.8,1920.4962,82.1,00:50,1.0,-15.0,67.1,,,RCE20ZCGP53R,972881@1742868900,untitled,1742883593.0,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,106.0
177,13.0,169.0,2025/3/25,6824.619320869446,6234.619320869446,1742883609,2.0,2.0,西浦,Right,富山中部高,7,片桐,Left,TOK,5,Bottom,1,1,0,Fastball,InPlay,Undefined,Bunt,Single,0,0,,116.38,0.946,0.1639999999999999,12.19470596,-32.15229514,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,5,5,2508330177,三安,,6822.0,https://youtu.be/pxrwmdfRYWI&t=6822,4508.0,https://youtu.be/7j3dqiOXbr4&t=4508,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Jota, Katagiri",,,,,,,102.0,972881.0,TokyoBBC Right,,1742851215.0,1742883615.0,ChangeUp,Y,0.1351,0.9319,116.38,1710.35,1545.4,90.35,00:58,1.0,1.7807713,40.0,19.3,46.5,26.7,-2.87,2.13,1.31,0.76,25.37,972881@1742883615,V3P4DLKO0850A,-1.425359,-5.2389984,untitled,,1742883610.0,32.0,972881.0,TokyoBBC Right,,1742836519.0,1742868919.0,113.8,116.1,10.4,0.2,490.15778,34.0,04:40,1.0,-13.7,86.2,,,RCE20ZCGP53R,972881@1742868919,untitled,1742883612.0,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,116.0
178,14.0,170.0,2025/3/25,6856.642407,6266.642408132553,1742883641,3.0,1.0,西浦,Right,富山中部高,8,土ヶ端,Right,TOK,5,Bottom,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,100.88,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,片桐,,,StolenBase,片桐,,,,,2508330178,ボール[盗塁],,6854.0,https://youtu.be/pxrwmdfRYWI&t=6854,4528.0,https://youtu.be/7j3dqiOXbr4&t=4528,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuto, Tsuchigahata","Jota, Katagiri",,,,,"Jota, Katagiri",101.0,972881.0,TokyoBBC Right,,1742851246.0,1742883646.0,Slider,Y,0.0819,0.5821999999999999,100.88,1881.73,619.6,32.93,07:52,1.0,2.14674,-33.3,-17.9,-13.5,-21.0,-1.74,3.57,1.34,0.75,70.77,972881@1742883646,V3P4DLKO0850A,-3.0923312,-11.952653,untitled,,1742883641.0,28.0,972881.0,TokyoBBC Right,,1742836553.0,1742868953.0,91.0,116.1,57.2,-29.2,2366.0283,43.1,00:14,1.0,42.1,73.5,,,RCE20ZCGP53R,972881@1742868953,untitled,1742883646.0,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,101.0
179,15.0,171.0,2025/3/25,6882.388613939285,6292.388613939285,1742883667,3.0,2.0,西浦,Right,富山中部高,8,土ヶ端,Right,TOK,5,Bottom,1,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116.83,0.6940000000000001,-0.367,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,2,,片桐,,Nothing,,,,,,2508330179,見逃し,,6880.0,https://youtu.be/pxrwmdfRYWI&t=6880,4554.0,https://youtu.be/7j3dqiOXbr4&t=4554,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuto, Tsuchigahata",,"Jota, Katagiri",,,,,100.0,972881.0,TokyoBBC Right,,1742851272.0,1742883672.0,ChangeUp,N,-0.3696,0.6755,116.83,1824.23,1663.5,91.19,00:54,1.0,2.0632477,55.0,15.5,46.8,24.3,-4.38,0.3,1.36,0.7,24.23,972881@1742883672,V3P4DLKO0850A,-3.2059848,-5.4908733,untitled,,1742883667.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,117.0
180,16.0,172.0,2025/3/25,6915.412279844284,6325.412281036377,1742883700,3.0,3.0,西浦,Right,富山中部高,8,土ヶ端,Right,TOK,5,Bottom,1,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,118.11,0.5539999999999999,-0.152,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,2,,片桐,,Nothing,,,,,,2508330180,見逃し,,6913.0,https://youtu.be/pxrwmdfRYWI&t=6913,4587.0,https://youtu.be/7j3dqiOXbr4&t=4587,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuto, Tsuchigahata",,"Jota, Katagiri",,,,,99.0,972881.0,TokyoBBC Right,,1742851305.0,1742883705.0,ChangeUp,N,-0.4274,0.7376,118.11,1858.38,1782.4,95.91,01:08,1.0,1.7702465,47.0,28.5,48.7,33.9,-5.1,1.03,1.34,0.74,16.44,972881@1742883705,V3P4DLKO0850A,-2.9645586,-5.6511984,untitled,,1742883700.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,118.0
181,17.0,173.0,2025/3/25,6933.894594907761,6343.8945960998535,1742883719,3.0,4.0,西浦,Right,富山中部高,8,土ヶ端,Right,TOK,5,Bottom,1,1,2,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,104.18,-0.063,-0.567,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,2,,片桐,,Nothing,,,,,,2508330181,ボール(低投),,6931.0,https://youtu.be/pxrwmdfRYWI&t=6931,4606.0,https://youtu.be/7j3dqiOXbr4&t=4606,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuto, Tsuchigahata",,"Jota, Katagiri",,,,,98.0,972881.0,TokyoBBC Right,,1742851323.0,1742883723.0,Slider,N,-1.1084,0.2048999999999999,104.18,1861.11,174.3,9.36,09:42,1.0,2.1951847,-10.3,-5.5,0.4,-8.8,-6.27,1.54,1.32,0.71,84.63,972881@1742883723,V3P4DLKO0850A,-6.6786804,-10.929724,untitled,,1742883718.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,104.0
182,18.0,174.0,2025/3/25,6961.216182947159,6371.216183900833,1742883746,3.0,5.0,西浦,Right,富山中部高,8,土ヶ端,Right,TOK,5,Bottom,1,2,2,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,104.76,0.6779999999999999,0.24,42.66694239867048,-16.05421966,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,2,,片桐,,Undefined,,,,"6,3","6,3A",2508330182,遊ゴ,,6959.0,https://youtu.be/pxrwmdfRYWI&t=6959,4633.0,https://youtu.be/7j3dqiOXbr4&t=4633,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Yuto, Tsuchigahata",,"Jota, Katagiri",,,,,97.0,972881.0,TokyoBBC Right,,1742851351.0,1742883751.0,ChangeUp,N,0.3402,0.7145999999999999,104.76,757.24,655.0,86.49,01:38,1.0,2.08992,0.6,-12.9,19.6,22.5,-2.32,2.53,1.36,0.74,30.12,972881@1742883751,V3P4DLKO0850A,-3.299165,-9.668538,untitled,,1742883746.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,105.0
183,19.0,175.0,2025/3/25,6994.727154731751,6404.727155923843,1742883779,4.0,1.0,西浦,Right,富山中部高,9,塗師,Right,TOK,5,Bottom,2,0,0,Fastball,InPlay,Undefined,LineDrive,Single,0,1,,116.55,0.774,-0.112,78.32011175728961,-9.320413447,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,3,,,片桐,Undefined,,,片桐,8,8,2508330183,中安①,,6992.0,https://youtu.be/pxrwmdfRYWI&t=6992,4656.0,https://youtu.be/7j3dqiOXbr4&t=4656,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Takuma, Nushi",,,"Jota, Katagiri",,"Jota, Katagiri",,96.0,972881.0,TokyoBBC Right,,1742851382.0,1742883782.0,ChangeUp,Y,-0.0851,0.7628,116.55,1738.14,1592.8,91.64,00:56,1.0,1.952343,51.4,16.9,45.7,25.2,-3.54,0.77,1.36,0.74,23.6,972881@1742883782,V3P4DLKO0850A,-2.2759538,-5.2456956,untitled,,1742883777.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,117.0
184,,,2025/3/25,7030.4987008571625,6440.498702049255,1742883815,,,西浦,Right,富山中部高,1,今泉,Left,TOK,5,Bottom,2,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,塗師,,,PickOff,,,,"1,3","1,3",2508330184,牽制,,7028.0,https://youtu.be/pxrwmdfRYWI&t=7028,4679.0,https://youtu.be/7j3dqiOXbr4&t=4679,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","吉田,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","西浦,多比木,草切,石吾,石川,山田,堀田,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,L",,,,,,,,,,,"Rio, Imaizumi","Takuma, Nushi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
