count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,run_person_romaji
194,54.0,189.0,2025/2/26,7418.401397943497,6908.401399,1740538894.4684002,1.0,3.0,pos1_2,Left,芝浦工業大,5,深見,Left,TOK,5,Top,0,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,109.0,0.818,0.22,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2505620194,見逃し,,7416.0,https://youtu.be/AuszmHT4JtQ&t=7416,4659.0,https://youtu.be/-Er63jcmUXQ&t=4659,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Yuto, Fukami",,,,,,,,,,,,,,,,
195,55.0,190.0,2025/2/26,7436.874009847641,6926.874009847641,1740538912.941011,1.0,4.0,pos1_2,Left,芝浦工業大,5,深見,Left,TOK,5,Top,0,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2505620195,ボール,,7434.0,https://youtu.be/AuszmHT4JtQ&t=7434,4678.0,https://youtu.be/-Er63jcmUXQ&t=4678,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Yuto, Fukami",,,,,,,,,,,,,,,,
196,56.0,191.0,2025/2/26,7444.669427,6934.669427871704,1740538920.736429,1.0,5.0,pos1_2,Left,芝浦工業大,5,深見,Left,TOK,5,Top,0,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,97.0,0.45,-0.48,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2505620196,ボール,,7442.0,https://youtu.be/AuszmHT4JtQ&t=7442,4686.0,https://youtu.be/-Er63jcmUXQ&t=4686,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Yuto, Fukami",,,,,,,,,,,,,,,,
197,57.0,192.0,2025/2/26,7453.118675947189,6943.118676900864,1740538929.185678,1.0,6.0,pos1_2,Left,芝浦工業大,5,深見,Left,TOK,5,Top,0,3,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,108.0,0.934,0.076,71.08654923836501,50.89460814703555,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2505620197,ファール,,7451.0,https://youtu.be/AuszmHT4JtQ&t=7451,4694.0,https://youtu.be/-Er63jcmUXQ&t=4694,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Yuto, Fukami",,,,,,,,,,,,,,,,
198,58.0,193.0,2025/2/26,7484.906867027283,6974.906867980957,1740538960.973869,1.0,7.0,pos1_2,Left,芝浦工業大,5,深見,Left,TOK,5,Top,0,3,2,Slider,InPlay,Undefined,FlyBall,Single,0,0,,105.0,0.782,0.108,81.13435126533962,-26.09924209,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,,,,,Undefined,,,,7,7,2505620198,左安,,7482.0,https://youtu.be/AuszmHT4JtQ&t=7482,4710.0,https://youtu.be/-Er63jcmUXQ&t=4710,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Yuto, Fukami",,,,,,,,,,,,,,,,
199,59.0,194.0,2025/2/26,7519.697415828705,7009.697415828705,1740538995.764417,2.0,1.0,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,1.163,-0.12,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,Nothing,,,,,,2505620199,ボール,,7517.0,https://youtu.be/AuszmHT4JtQ&t=7517,4733.0,https://youtu.be/-Er63jcmUXQ&t=4733,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
200,60.0,195.0,2025/2/26,7534.080980062485,7024.080981016159,1740539010.147982,2.0,2.0,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,107.0,1.15,-0.144,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,Nothing,,,,,,2505620200,ボール,,7532.0,https://youtu.be/AuszmHT4JtQ&t=7532,4747.0,https://youtu.be/-Er63jcmUXQ&t=4747,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
201,,,2025/2/26,7553.479920864105,7043.479920864105,1740539029.546923,,,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,2,0,,,,,,0,0,,,,,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,PickOff,,,,"1,3","1,3",2505620201,牽制,,7551.0,https://youtu.be/AuszmHT4JtQ&t=7551,4767.0,https://youtu.be/-Er63jcmUXQ&t=4767,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
202,61.0,196.0,2025/2/26,7567.909662008285,7057.909663,1740539043.976664,2.0,3.0,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,2,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,107.0,0.982,-0.248,12.667203866421172,152.24145939893998,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,Undefined,,,,,,2505620202,ファール,,7565.0,https://youtu.be/AuszmHT4JtQ&t=7565,4781.0,https://youtu.be/-Er63jcmUXQ&t=4781,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
203,62.0,197.0,2025/2/26,7591.502877950668,7081.502877950668,1740539068.0,2.0,4.0,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,0.654,-0.453,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,Nothing,,,,,,2505620203,ボール,,7589.0,https://youtu.be/AuszmHT4JtQ&t=7589,4805.0,https://youtu.be/-Er63jcmUXQ&t=4805,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
204,63.0,198.0,2025/2/26,7612.07489991188,7102.0748999118805,1740539088.141902,2.0,5.0,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,110.0,0.906,-0.144,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,Nothing,,,,,,2505620204,見逃し,,7610.0,https://youtu.be/AuszmHT4JtQ&t=7610,4825.0,https://youtu.be/-Er63jcmUXQ&t=4825,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
205,64.0,199.0,2025/2/26,7631.070012807846,7121.070013999939,1740539107.137015,2.0,6.0,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,3,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,110.0,0.818,-0.144,32.347658111299864,80.02228737984943,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,Undefined,,,,,,2505620205,ファール,,7629.0,https://youtu.be/AuszmHT4JtQ&t=7629,4844.0,https://youtu.be/-Er63jcmUXQ&t=4844,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
206,,,2025/2/26,7657.389734983444,7147.389735937119,1740539133.456737,,,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,3,2,,,,,,0,0,,,,,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,PickOff,,,,"1,3","1,3",2505620206,牽制,,7655.0,https://youtu.be/AuszmHT4JtQ&t=7655,4871.0,https://youtu.be/-Er63jcmUXQ&t=4871,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
207,65.0,200.0,2025/2/26,7671.104570865631,7161.104571819305,1740539147.171573,2.0,7.0,pos1_2,Left,芝浦工業大,6,大田,Right,TOK,5,Top,0,3,2,Slider,InPlay,Undefined,LineDrive,Out,1,0,,104.0,0.85,-0.14,43.57502314387043,-19.7842787,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,Undefined,,,,"6,3","6,3",2505620207,遊直,,7669.0,https://youtu.be/AuszmHT4JtQ&t=7669,4884.0,https://youtu.be/-Er63jcmUXQ&t=4884,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Eisuke, Ohta","Yuto, Fukami",,,,,,,,,,,,,,,
208,66.0,201.0,2025/2/26,7705.201565980911,7195.201566934586,1740539181.268568,3.0,1.0,pos1_2,Left,芝浦工業大,7,小田,Right,TOK,5,Top,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,97.0,0.17,-0.2,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,深見,,,WildPitch,深見,,,,,2505620208,ボール[WP],,7703.0,https://youtu.be/AuszmHT4JtQ&t=7703,4899.0,https://youtu.be/-Er63jcmUXQ&t=4899,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Shu, Oda","Yuto, Fukami",,,,,,,,,,,,,,,"Yuto, Fukami"
209,67.0,202.0,2025/2/26,7743.577686786652,7233.577686786652,1740539219.644688,3.0,2.0,pos1_2,Left,芝浦工業大,7,小田,Right,TOK,5,Top,1,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.638,-0.164,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,2,,深見,,Nothing,,,,,,2505620209,見逃し,,7741.0,https://youtu.be/AuszmHT4JtQ&t=7741,4914.0,https://youtu.be/-Er63jcmUXQ&t=4914,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Shu, Oda",,"Yuto, Fukami",,,,,,,,,,,,,,
210,68.0,203.0,2025/2/26,7761.292806863785,7251.292807817459,1740539237.359809,3.0,3.0,pos1_2,Left,芝浦工業大,7,小田,Right,TOK,5,Top,1,1,1,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,104.0,0.93,-0.06,31.43081343088287,-60.78870774,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,2,,深見,,Undefined,,,,,,2505620210,ファール,,7759.0,https://youtu.be/AuszmHT4JtQ&t=7759,4932.0,https://youtu.be/-Er63jcmUXQ&t=4932,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Shu, Oda",,"Yuto, Fukami",,,,,,,,,,,,,,
211,69.0,204.0,2025/2/26,7797.193343877792,7287.193345069885,1740539273.2603462,3.0,4.0,pos1_2,Left,芝浦工業大,7,小田,Right,TOK,5,Top,1,1,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,94.0,0.618,-0.192,24.188790560471976,90.0,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,2,,深見,,Undefined,,,,,,2505620211,ファール,,7795.0,https://youtu.be/AuszmHT4JtQ&t=7795,4968.0,https://youtu.be/-Er63jcmUXQ&t=4968,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Shu, Oda",,"Yuto, Fukami",,,,,,,,,,,,,,
212,70.0,205.0,2025/2/26,7819.855878829956,7309.855880022049,1740539295.9228811,3.0,5.0,pos1_2,Left,芝浦工業大,7,小田,Right,TOK,5,Top,1,1,2,Slider,InPlay,Undefined,GroundBall,Out,1,0,,97.0,,,30.50352891299992,-37.53480914,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,2,,深見,,Undefined,,,,"5,3","5,3",2505620212,三ゴ,,7817.0,https://youtu.be/AuszmHT4JtQ&t=7817,4991.0,https://youtu.be/-Er63jcmUXQ&t=4991,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Shu, Oda",,"Yuto, Fukami",,,,,,,,,,,,,,
213,71.0,206.0,2025/2/26,7860.673422813416,7350.673424,1740539336.7404249,4.0,1.0,pos1_2,Left,芝浦工業大,8,藤尾,Right,TOK,5,Top,2,0,0,Slider,InPlay,Undefined,FlyBall,Single,0,1,,94.0,0.882,-0.124,81.13435126533962,-26.09924209,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,2,,深見,,Undefined,,,深見,"7,2","7,2",2505620213,左安①,,7858.0,https://youtu.be/AuszmHT4JtQ&t=7858,5031.0,https://youtu.be/-Er63jcmUXQ&t=5031,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","L,L,L,L,R,L,R,R,R,R","Shunsuke, Fujio",,"Yuto, Fukami",,,"Yuto, Fukami",,,,,,,,,,,
214,1.0,207.0,2025/2/26,8009.008929014206,7499.008929729462,1740539485.0759308,5.0,1.0,pos1_3,Right,芝浦工業大,9,荒井孝,Right,TOK,5,Top,2,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,119.0,0.962,-0.224,39.320549151508274,62.28149837181665,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,藤尾,,,Undefined,,,,,,2505620214,ファール,,8007.0,https://youtu.be/AuszmHT4JtQ&t=8007,5010.0,https://youtu.be/-Er63jcmUXQ&t=5010,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","R,L,L,L,R,L,R,R,R,R","Kota, Arai","Shunsuke, Fujio",,,,,,,,,,,,,,,
215,2.0,208.0,2025/2/26,8030.144748687744,7520.144749879837,1740539506.211751,5.0,2.0,pos1_3,Right,芝浦工業大,9,荒井孝,Right,TOK,5,Top,2,0,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.71,0.064,34.15975055861731,73.44292862436335,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,藤尾,,,Undefined,,,,,,2505620215,ファール,,8028.0,https://youtu.be/AuszmHT4JtQ&t=8028,5031.0,https://youtu.be/-Er63jcmUXQ&t=5031,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","R,L,L,L,R,L,R,R,R,R","Kota, Arai","Shunsuke, Fujio",,,,,,,,,,,,,,,
216,3.0,209.0,2025/2/26,8057.778136730194,7547.778137922287,1740539533.845139,5.0,3.0,pos1_3,Right,芝浦工業大,9,荒井孝,Right,TOK,5,Top,2,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,108.0,0.257,-0.22,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2505620216,ボール,,8055.0,https://youtu.be/AuszmHT4JtQ&t=8055,5059.0,https://youtu.be/-Er63jcmUXQ&t=5059,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","R,L,L,L,R,L,R,R,R,R","Kota, Arai","Shunsuke, Fujio",,,,,,,,,,,,,,,
217,4.0,210.0,2025/2/26,8083.757010936737,7573.757011890411,1740539559.824013,5.0,4.0,pos1_3,Right,芝浦工業大,9,荒井孝,Right,TOK,5,Top,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,1.19,0.22,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2505620217,ボール,,8081.0,https://youtu.be/AuszmHT4JtQ&t=8081,5085.0,https://youtu.be/-Er63jcmUXQ&t=5085,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","R,L,L,L,R,L,R,R,R,R","Kota, Arai","Shunsuke, Fujio",,,,,,,,,,,,,,,
218,5.0,211.0,2025/2/26,8103.264840841293,7593.264842033386,1740539579.3318431,5.0,5.0,pos1_3,Right,芝浦工業大,9,荒井孝,Right,TOK,5,Top,2,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.0,1.002,0.513,,,芝浦工業大,#ff0000,芝工大,TOK,#217fc4,東大,,B,春季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2505620218,ボール,,8101.0,https://youtu.be/AuszmHT4JtQ&t=8101,5104.0,https://youtu.be/-Er63jcmUXQ&t=5104,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","伊藤,安田,岡林,塗師,深見,大田,小田,藤尾,荒井孝","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,深見,塗師,荒井孝,大田,小田,岡林,伊藤,安田","R,L,L,L,R,L,R,L,R,L","R,L,L,L,R,L,R,R,R,R","Kota, Arai","Shunsuke, Fujio",,,,,,,,,,,,,,,
