count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
100,50.0,98.0,2025/8/31,4777.91607,3997.916074,1756606401,5.0,4.0,高橋,Right,TOK,5,金子,Left,筑波大,3,Bottom,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,139.56,1.19,0.393,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"2,3",,吉田,山﨑,Nothing,,,,,,2524200100,ボール,,,,,,明石,横井,秋元,門田,小村,工藤,酒井,安田,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Ken, Yasuda",,334.0,1182274.0,Naoto Takahashi,,1756574006.0,1756606406.0,ChangeUp,N,0.6167,1.4855,139.56,2275.8,2071.2,91.01,00:56,1.0,2.2681427,63.6,35.9,43.6,23.6,0.36,-0.32,1.9,0.16,24.48,1182274@1756606406,V3P4DLKO0850A,3.2325685,-2.9122603,untitled,,1756606403.0,460.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574005.0,1756606405.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606405,untitled,1756606402.0,
101,51.0,99.0,2025/8/31,4802.671683,4022.671686,1756606425,5.0,5.0,高橋,Right,TOK,5,金子,Left,筑波大,3,Bottom,2,2,2,TwoSeamFastBall,FoulBall,Undefined,GroundBall,Undefined,0,0,,134.54,0.954,0.196,19.56043617,-113.0851337,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"2,3",,吉田,山﨑,Undefined,,,,,,2524200101,ファール,,,,,,明石,横井,秋元,門田,小村,工藤,酒井,安田,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Ken, Yasuda",,333.0,1182274.0,Naoto Takahashi,,1756574030.0,1756606430.0,ChangeUp,,,,134.54,1655.52,1632.1,98.58,01:10,1.0,2.1223526,,,38.4,28.1,-1.63,-1.11,1.89,0.2,9.66,1182274@1756606430,V3P4DLKO0850A,,,untitled,,1756606427.0,32.0,972881.0,TokyoBBC Right,,1756574029.0,1756606429.0,102.3,142.5,22.9,13.9,296.5294,49.2,06:44,1.0,-6.4,71.0,,,RCE20ZCGP53R,972881@1756606429,untitled,1756606426.0,
102,52.0,100.0,2025/8/31,4828.828015,4048.828018,1756606452,5.0,6.0,高橋,Right,TOK,5,金子,Left,筑波大,3,Bottom,2,2,2,ChangeUp,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,124.44,0.85,0.3,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"2,3",,吉田,山﨑,Nothing,,,,,,2524200102,空三振,,,,,,明石,横井,秋元,門田,小村,工藤,酒井,安田,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Ken, Yasuda",,332.0,1182274.0,Naoto Takahashi,,1756574056.0,1756606456.0,ChangeUp,N,0.437,0.9424,124.44,1564.26,1558.5,99.63,01:12,1.0,2.0653286,37.7,23.7,39.3,29.6,-0.09,-0.5,1.89,0.22,4.91,1182274@1756606456,V3P4DLKO0850A,1.73594,-6.72648,untitled,,1756606453.0,458.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574056.0,1756606456.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606456,untitled,1756606453.0,
103,49.0,101.0,2025/8/31,4933.364342,4153.364345,1756606556,1.0,1.0,角,Left,筑波大,4,工藤,Right,TOK,4,Top,0,0,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,115.59,0.794,-0.453,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524200103,ボール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Yudai, Kudo",,,,,,,,,,,,,,,,105.0,972671.0,TokyoBBC Left,,1756574161.0,1756606561.0,ChangeUp,N,-0.2385,1.1192,115.59,1197.76,1090.3,91.03,10:22,1.0,1.9860897,18.5,-29.6,26.2,-30.0,1.86,2.04,1.78,-0.46,-24.46,972671@1756606561,V3P4DLKO0850A,-0.4268516,-7.4713645,untitled,,1756606558.0,454.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574161.0,1756606561.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606561,untitled,1756606558.0,
104,50.0,102.0,2025/8/31,4943.082304,4163.082307,1756606566,1.0,2.0,角,Left,筑波大,4,工藤,Right,TOK,4,Top,0,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,132.47,,,28.80603095,55.0079798,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524200104,ファール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Yudai, Kudo",,,,,,,,,,,,,,,,104.0,972671.0,TokyoBBC Left,,1756574171.0,1756606571.0,ChangeUp,Y,-0.0005,0.7967,132.47,2013.09,1981.6,98.44,10:56,1.0,2.0294247,64.8,-27.5,46.1,-29.2,2.48,-1.93,1.76,-0.42,-10.15,972671@1756606571,V3P4DLKO0850A,0.3549538,-5.2219567,untitled,,1756606568.0,453.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574170.0,1756606570.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606570,untitled,1756606567.0,
105,51.0,103.0,2025/8/31,4985.70014,4205.700143,1756606608,1.0,3.0,角,Left,筑波大,4,工藤,Right,TOK,4,Top,0,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,131.86,0.718,-0.208,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524200105,見逃し,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Yudai, Kudo",,,,,,,,,,,,,,,,103.0,972671.0,TokyoBBC Left,,1756574213.0,1756606613.0,ChangeUp,N,0.2623999999999999,0.9373,131.86,2249.05,2096.4,93.21,10:50,1.0,2.0761147,,,44.7,-31.6,3.62,-1.45,1.75,-0.5,-21.23,972671@1756606613,V3P4DLKO0850A,1.6655266,-4.6907907,untitled,,1756606610.0,452.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574212.0,1756606612.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606612,untitled,1756606609.0,
106,52.0,104.0,2025/8/31,4996.89755,4216.897553,1756606620,1.0,4.0,角,Left,筑波大,4,工藤,Right,TOK,4,Top,0,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,119.53,0.13,-0.06,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524200106,ボール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Yudai, Kudo",,,,,,,,,,,,,,,,102.0,972671.0,TokyoBBC Left,,1756574224.0,1756606624.0,Slider,N,0.2963,0.1562,119.53,1960.57,180.6,9.21,01:04,1.0,2.1529522,21.2,-2.7,3.5,5.2,2.87,-1.84,1.72,-0.47,-84.71,972671@1756606624,V3P4DLKO0850A,2.6633544,-9.887257,untitled,,1756606621.0,451.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574223.0,1756606623.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606623,untitled,1756606620.0,
107,53.0,105.0,2025/8/31,5022.312932,4242.312936,1756606645,1.0,5.0,角,Left,筑波大,4,工藤,Right,TOK,4,Top,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,130.64,0.566,0.453,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524200107,ボール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Yudai, Kudo",,,,,,,,,,,,,,,,101.0,972671.0,TokyoBBC Left,,1756574250.0,1756606650.0,ChangeUp,N,0.5904,0.7362000000000001,130.64,2237.46,2004.6,89.59,11:08,1.0,2.0707989,,,47.9,-23.4,4.53,-2.22,1.77,-0.43,-26.37,972671@1756606650,V3P4DLKO0850A,2.6155162,-5.4119463,untitled,,1756606647.0,450.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574249.0,1756606649.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606649,untitled,1756606646.0,
108,54.0,106.0,2025/8/31,5038.346437,4258.34644,1756606661,1.0,6.0,角,Left,筑波大,4,工藤,Right,TOK,4,Top,0,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,131.68,0.083,-0.016,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524200108,四球,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Yudai, Kudo",,,,,,,,,,,,,,,,100.0,972671.0,TokyoBBC Left,,1756574267.0,1756606667.0,ChangeUp,N,0.0972,0.3012,131.68,2148.46,2105.0,97.98,10:52,1.0,2.154684,65.2,-23.3,46.5,-31.6,2.86,-3.58,1.74,-0.46,-11.55,972671@1756606667,V3P4DLKO0850A,1.0154183,-7.053054,untitled,,1756606664.0,98.0,1182361.0,Gen Yatagai,,1756574264.0,1756606664.0,60.8,143.6,70.0,37.3,2516.8088,6.1,10:24,1.0,-92.6,-3.0,,,RCE20ZCGP53R,1182361@1756606664,untitled,1756606661.0,
109,55.0,107.0,2025/8/31,5081.030133,4301.030137,1756606704,2.0,1.0,角,Left,筑波大,5,横井,Right,TOK,4,Top,0,0,0,Slider,FoulBall,Undefined,Bunt,Undefined,0,0,A2B,114.56,0.562,0.26,15.33072149,-101.093723,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,工藤,,,Undefined,,,,,,2524200109,ファール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Shuntaro, Yokoi","Yudai, Kudo",,,,,,,,,,,,,,,99.0,972671.0,TokyoBBC Left,,1756574307.0,1756606707.0,Slider,Y,0.0693,0.7148,114.56,1930.43,519.3,26.9,00:22,1.0,2.0993671,28.4,4.5,13.9,5.4,1.86,0.2,1.78,-0.49,-74.39,972671@1756606707,V3P4DLKO0850A,2.20671,-8.410432,untitled,,1756606704.0,448.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574306.0,1756606706.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606706,untitled,1756606703.0,
110,,,2025/8/31,5112.255368,4332.255372,1756606735,,,角,Left,筑波大,5,横井,Right,TOK,4,Top,0,0,1,,,,,,0,0,,,,,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,工藤,,,PickOff,,,,"1,3","1,3",2524200110,牽制,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Shuntaro, Yokoi","Yudai, Kudo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,1410151.0,Naon Itabashi,,1756574334.0,1756606734.0,136.4,143.0,10.8,-35.4,3060.4773,37.3,03:16,1.0,-14.3,76.2,,,RCE20ZCGP53R,1410151@1756606734,untitled,1756606731.0,
111,56.0,108.0,2025/8/31,5130.296486,4350.29649,1756606753,2.0,2.0,角,Left,筑波大,5,横井,Right,TOK,4,Top,0,0,1,Fastball,InPlay,Undefined,Bunt,Sacrifice,1,0,,114.49,0.694,0.036,13.43397939,8.84181456,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,工藤,,,Undefined,,,,"1,3","1,3A",2524200111,投犠,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Shuntaro, Yokoi","Yudai, Kudo",,,,,,,,,,,,,,,98.0,972671.0,TokyoBBC Left,,1756574354.0,1756606754.0,Cutter,,,,114.49,1953.1,624.8,31.99,11:06,1.0,2.0963154,,,15.5,-6.1,0.92,0.55,1.77,-0.48,-71.34,972671@1756606754,V3P4DLKO0850A,,,untitled,,1756606751.0,22.0,972881.0,TokyoBBC Right,,1756574353.0,1756606753.0,0.0,143.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,RCE20ZCGP53R,972881@1756606753,untitled,1756606750.0,
112,57.0,109.0,2025/8/31,5167.278617,4387.278621,1756606790,3.0,1.0,角,Left,筑波大,6,秋元,Right,TOK,4,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,130.44,0.57,0.208,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,2,,工藤,,Nothing,,,,,,2524200112,見逃し,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Ryo, Akimoto",,"Yudai, Kudo",,,,,,,,,,,,,,97.0,972671.0,TokyoBBC Left,,1756574396.0,1756606796.0,ChangeUp,Y,-0.1268,0.5335,130.44,2186.07,2166.2,99.09,10:52,1.0,2.1170368,63.2,-25.4,48.1,-32.5,2.06,-2.84,1.8,-0.44,-7.73,972671@1756606796,V3P4DLKO0850A,0.06763382,-6.57164,untitled,,1756606793.0,95.0,1182361.0,Gen Yatagai,,1756574391.0,1756606791.0,146.8,143.0,1.7,-13.0,1037.5099,19.5,06:16,1.0,-1.5,89.4,,,RCE20ZCGP53R,1182361@1756606791,untitled,1756606788.0,
113,58.0,110.0,2025/8/31,5186.44447,4406.444473,1756606809,3.0,2.0,角,Left,筑波大,6,秋元,Right,TOK,4,Top,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,127.39,1.237,-0.164,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,2,,工藤,,Nothing,,,,,,2524200113,ボール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Ryo, Akimoto",,"Yudai, Kudo",,,,,,,,,,,,,,96.0,972671.0,TokyoBBC Left,,1756574415.0,1756606815.0,ChangeUp,N,-0.1746,1.2018,127.39,2035.82,1997.4,98.11,10:58,1.0,1.9984303,65.8,-25.8,48.3,-29.2,1.8,-0.37,1.83,-0.42,-11.15,972671@1756606815,V3P4DLKO0850A,-0.21466541,-4.4385614,untitled,,1756606812.0,92.0,1182361.0,Gen Yatagai,,1756574414.0,1756606814.0,73.8,141.9,84.8,-152.9,3635.1243,5.9,01:42,1.0,-74.1,-4.8,,,RCE20ZCGP53R,1182361@1756606814,untitled,1756606811.0,
114,59.0,111.0,2025/8/31,5209.577702,4429.577706,1756606832,3.0,3.0,角,Left,筑波大,6,秋元,Right,TOK,4,Top,1,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.19,1.183,-0.084,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,2,,工藤,,Nothing,,,,,,2524200114,ボール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Ryo, Akimoto",,"Yudai, Kudo",,,,,,,,,,,,,,95.0,972671.0,TokyoBBC Left,,1756574437.0,1756606837.0,ChangeUp,N,-0.2767,1.1465,116.19,2426.31,2345.6,96.67,08:32,1.0,2.0249233,,,-16.5,-62.5,1.61,1.76,1.76,-0.45,14.82,972671@1756606837,V3P4DLKO0850A,-0.5615565,-6.8052053,untitled,,1756606834.0,137.0,1410151.0,Naon Itabashi,,1756574435.0,1756606835.0,56.9,143.6,53.1,60.8,2767.0254,22.4,01:42,1.0,-0.5,92.4,,,RCE20ZCGP53R,1410151@1756606835,untitled,1756606832.0,
115,60.0,112.0,2025/8/31,5230.77676,4450.776763,1756606854,3.0,4.0,角,Left,筑波大,6,秋元,Right,TOK,4,Top,1,2,1,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,115.09,0.894,-0.533,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,2,,工藤,,Nothing,,,,,,2524200115,ボール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Ryo, Akimoto",,"Yudai, Kudo",,,,,,,,,,,,,,94.0,972671.0,TokyoBBC Left,,1756574459.0,1756606859.0,ChangeUp,N,-0.35,1.1555,115.09,1255.2,1092.4,87.03,10:12,1.0,2.1083584,22.4,-34.0,22.3,-31.1,1.61,2.11,1.74,-0.46,-29.5,972671@1756606859,V3P4DLKO0850A,-1.0270455,-6.9214215,untitled,,1756606856.0,443.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574458.0,1756606858.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606858,untitled,1756606855.0,
116,61.0,113.0,2025/8/31,5253.142935,4473.142938,1756606876,3.0,5.0,角,Left,筑波大,6,秋元,Right,TOK,4,Top,1,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,129.44,1.002,-0.48,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,2,,工藤,,Nothing,,,,,,2524200116,四球,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Ryo, Akimoto",,"Yudai, Kudo",,,,,,,,,,,,,,93.0,972671.0,TokyoBBC Left,,1756574482.0,1756606882.0,ChangeUp,N,-0.4253,1.1952,129.44,2140.92,2119.1,98.98,10:42,1.0,2.0821362,63.9,-40.8,44.6,-35.9,1.4,-0.34,1.8,-0.41,-8.19,972671@1756606882,V3P4DLKO0850A,-1.839774,-4.419883,untitled,,1756606879.0,18.0,972881.0,TokyoBBC Right,,1756574479.0,1756606879.0,0.0,141.9,0.0,0.0,,0.0,,0.0,0.0,0.0,,,RCE20ZCGP53R,972881@1756606879,untitled,1756606876.0,
117,62.0,114.0,2025/8/31,5303.229283,4523.229286,1756606926,4.0,1.0,角,Left,筑波大,7,門田,Right,TOK,4,Top,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,112.5,1.243,-0.184,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",秋元,工藤,,Nothing,,,,,,2524200117,ボール,,,,,,吉田,西川,古賀,金子,原,松本,濱野,長野,"山﨑,吉田,西川,古賀,金子,原,松本,濱野,長野","安田,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,西川,古賀,金子,原,松本,濱野,長野","高橋,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L","Ryohei, Kadota","Ryo, Akimoto","Yudai, Kudo",,,,,,,,,,,,,,92.0,972671.0,TokyoBBC Left,,1756574531.0,1756606931.0,Slider,N,-0.2002,1.0899,112.5,1900.37,100.6,5.3,01:10,1.0,1.9449997,13.5,3.5,1.0,4.7,0.91,2.46,1.74,-0.49,-86.96,972671@1756606931,V3P4DLKO0850A,1.1786977,-7.7390246,untitled,,1756606928.0,441.0,1410206.0,tokyobbc_rapsodo Player_052,,1756574531.0,1756606931.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756606931,untitled,1756606928.0,
