count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,run_person_romaji,scored_person_romaji
76,41.0,76.0,2025/08/07,3510.958000183105,3180.95800113678,1754531276.028484,3.0,1.0,pos1,Right,東農オ,2,榎本,Left,TOK,3,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.562,0.192,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800076,見逃し,,3508.0,https://youtu.be/NK3nB7tBl70&t=3508,2188.0,https://youtu.be/4DjW2YqmMKE&t=2188,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
77,42.0,77.0,2025/08/07,3520.180292129517,3190.180293083191,1754531285.250776,3.0,2.0,pos1,Right,東農オ,2,榎本,Left,TOK,3,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.0,0.878,0.387,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800077,ボール,,3518.0,https://youtu.be/NK3nB7tBl70&t=3518,2197.0,https://youtu.be/4DjW2YqmMKE&t=2197,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
78,43.0,78.0,2025/08/07,3528.96818614006,3198.96818614006,1754531294.03867,3.0,3.0,pos1,Right,東農オ,2,榎本,Left,TOK,3,Bottom,2,1,1,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,132.0,0.69,0.172,37.43989245365086,-16.00740429609984,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,6,6,2521800078,遊直,,3526.0,https://youtu.be/NK3nB7tBl70&t=3526,2206.0,https://youtu.be/4DjW2YqmMKE&t=2206,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
79,36.0,79.0,2025/08/07,3646.210108995438,3316.210109949112,1754531411.280593,1.0,1.0,松本慎,Left,TOK,3,batter3,Right,東農オ,4,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.0,0.902,-0.473,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800079,ボール,,3644.0,https://youtu.be/NK3nB7tBl70&t=3644,2246.0,https://youtu.be/4DjW2YqmMKE&t=2246,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
80,37.0,80.0,2025/08/07,3665.716823101044,3335.716824054718,1754531430.787307,1.0,2.0,松本慎,Left,TOK,3,batter3,Right,東農オ,4,Top,0,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,114.0,0.283,0.208,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800080,ボール,,3663.0,https://youtu.be/NK3nB7tBl70&t=3663,2265.0,https://youtu.be/4DjW2YqmMKE&t=2265,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
81,38.0,81.0,2025/08/07,3683.494397878647,3353.494398832321,1754531448.564882,1.0,3.0,松本慎,Left,TOK,3,batter3,Right,東農オ,4,Top,0,2,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.638,0.353,34.8881638748614,-18.74134044519272,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3A",2521800081,遊ゴ,,3681.0,https://youtu.be/NK3nB7tBl70&t=3681,2283.0,https://youtu.be/4DjW2YqmMKE&t=2283,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
82,39.0,82.0,2025/08/07,3724.132332086563,3394.132333040237,1754531489.202816,2.0,1.0,松本慎,Left,TOK,4,batter4,Right,東農オ,4,Top,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,,,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800082,ボール,,3722.0,https://youtu.be/NK3nB7tBl70&t=3722,2305.0,https://youtu.be/4DjW2YqmMKE&t=2305,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
83,40.0,83.0,2025/08/07,3730.010528087616,3400.01052904129,1754531495.081012,2.0,2.0,松本慎,Left,TOK,4,batter4,Right,東農オ,4,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131.0,,,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800083,ボール,,3728.0,https://youtu.be/NK3nB7tBl70&t=3728,2311.0,https://youtu.be/4DjW2YqmMKE&t=2311,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
84,41.0,84.0,2025/08/07,3744.261960983277,3414.261960983276,1754531509.332445,2.0,3.0,松本慎,Left,TOK,4,batter4,Right,東農オ,4,Top,1,2,0,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,114.0,0.71,-0.313,36.73602820188045,34.20048413026854,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,3,3A,2521800084,一ゴ,,3742.0,https://youtu.be/NK3nB7tBl70&t=3742,2326.0,https://youtu.be/4DjW2YqmMKE&t=2326,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
85,42.0,85.0,2025/08/07,3776.593298196793,3446.593298196793,1754531541.663782,3.0,1.0,松本慎,Left,TOK,5,batter5,Left,東農オ,4,Top,2,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,135.0,,,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800085,空振り,,3774.0,https://youtu.be/NK3nB7tBl70&t=3774,2345.0,https://youtu.be/4DjW2YqmMKE&t=2345,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
86,43.0,86.0,2025/08/07,3791.526683092118,3461.526684045792,1754531556.597167,3.0,2.0,松本慎,Left,TOK,5,batter5,Left,東農オ,4,Top,2,0,1,Curveball,FoulBall,Undefined,GroundBall,Undefined,0,0,,98.0,,,13.06621509755168,-151.6992442339936,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521800086,ファール,,3789.0,https://youtu.be/NK3nB7tBl70&t=3789,2360.0,https://youtu.be/4DjW2YqmMKE&t=2360,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
87,44.0,87.0,2025/08/07,3803.144649982453,3473.144649982452,1754531568.215133,3.0,3.0,松本慎,Left,TOK,5,batter5,Left,東農オ,4,Top,2,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.79,0.3929999999999999,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800087,ボール,,3801.0,https://youtu.be/NK3nB7tBl70&t=3801,2371.0,https://youtu.be/4DjW2YqmMKE&t=2371,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
88,45.0,88.0,2025/08/07,3816.749047994614,3486.749048948288,1754531581.819532,3.0,4.0,松本慎,Left,TOK,5,batter5,Left,東農オ,4,Top,2,1,2,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.217,-0.208,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800088,ボール,,3814.0,https://youtu.be/NK3nB7tBl70&t=3814,2385.0,https://youtu.be/4DjW2YqmMKE&t=2385,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
89,46.0,89.0,2025/08/07,3835.09799003601,3505.097991228104,1754531600.168474,3.0,5.0,松本慎,Left,TOK,5,batter5,Left,東農オ,4,Top,2,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,0.257,0.487,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800089,ボール,,3833.0,https://youtu.be/NK3nB7tBl70&t=3833,2403.0,https://youtu.be/4DjW2YqmMKE&t=2403,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
90,47.0,90.0,2025/08/07,3852.412868022918,3522.412868976593,1754531617.483352,3.0,6.0,松本慎,Left,TOK,5,batter5,Left,東農オ,4,Top,2,3,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,114.0,0.638,0.288,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800090,空三振,,3850.0,https://youtu.be/NK3nB7tBl70&t=3850,2421.0,https://youtu.be/4DjW2YqmMKE&t=2421,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
91,44.0,91.0,2025/08/07,3958.459816932678,3628.459817886353,1754531723.530301,1.0,1.0,pos1,Right,東農オ,3,中山,Left,TOK,4,Bottom,0,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.574,-0.108,35.06480133833442,10.17551084304321,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3A",2521800091,二ゴ,,3956.0,https://youtu.be/NK3nB7tBl70&t=3956,2439.0,https://youtu.be/4DjW2YqmMKE&t=2439,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Taiyo, Nakayama",,,,,
92,45.0,92.0,2025/08/07,3988.958573102951,3658.958574056626,1754531754.029057,2.0,1.0,pos1,Right,東農オ,4,大原,Right,TOK,4,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,143.0,0.594,-0.264,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800092,見逃し,,3986.0,https://youtu.be/NK3nB7tBl70&t=3986,2456.0,https://youtu.be/4DjW2YqmMKE&t=2456,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
93,46.0,93.0,2025/08/07,3997.622764110565,3667.622764110565,1754531762.693248,2.0,2.0,pos1,Right,東農オ,4,大原,Right,TOK,4,Bottom,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,145.0,0.5820000000000001,-0.52,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800093,ボール,,3995.0,https://youtu.be/NK3nB7tBl70&t=3995,2465.0,https://youtu.be/4DjW2YqmMKE&t=2465,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
94,47.0,94.0,2025/08/07,4007.31346821785,3677.313468933105,1754531772.383952,2.0,3.0,pos1,Right,東農オ,4,大原,Right,TOK,4,Bottom,1,1,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,145.0,0.618,-0.216,61.46228494762037,78.74489600638547,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521800094,ファール,,4005.0,https://youtu.be/NK3nB7tBl70&t=4005,2475.0,https://youtu.be/4DjW2YqmMKE&t=2475,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
95,48.0,95.0,2025/08/07,4024.626333236694,3694.626333236694,1754531789.696817,2.0,4.0,pos1,Right,東農オ,4,大原,Right,TOK,4,Bottom,1,1,2,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.726,0.407,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800095,ボール,,4022.0,https://youtu.be/NK3nB7tBl70&t=4022,2492.0,https://youtu.be/4DjW2YqmMKE&t=2492,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
96,49.0,96.0,2025/08/07,4036.619231939316,3706.619231939316,1754531801.689716,2.0,5.0,pos1,Right,東農オ,4,大原,Right,TOK,4,Bottom,1,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,144.0,1.203,0.2239999999999999,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800096,空三振,,4034.0,https://youtu.be/NK3nB7tBl70&t=4034,2504.0,https://youtu.be/4DjW2YqmMKE&t=2504,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
97,50.0,97.0,2025/08/07,4061.272654056549,3731.272654056549,1754531826.343138,3.0,1.0,pos1,Right,東農オ,5,秋元,Right,TOK,4,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,130.0,0.574,0.38,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800097,ボール,,4059.0,https://youtu.be/NK3nB7tBl70&t=4059,2514.0,https://youtu.be/4DjW2YqmMKE&t=2514,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ryo, Akimoto",,,,,
98,51.0,98.0,2025/08/07,4069.957379102707,3739.957380056381,1754531835.027863,3.0,2.0,pos1,Right,東農オ,5,秋元,Right,TOK,4,Bottom,2,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,142.0,0.6859999999999999,-0.06,52.52390579576159,79.13918537836267,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521800098,ファール,,4067.0,https://youtu.be/NK3nB7tBl70&t=4067,2523.0,https://youtu.be/4DjW2YqmMKE&t=2523,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ryo, Akimoto",,,,,
99,52.0,99.0,2025/08/07,4084.874140024185,3754.874141216278,1754531849.944624,3.0,3.0,pos1,Right,東農オ,5,秋元,Right,TOK,4,Bottom,2,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.846,0.1119999999999999,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800099,空振り,,4082.0,https://youtu.be/NK3nB7tBl70&t=4082,2538.0,https://youtu.be/4DjW2YqmMKE&t=2538,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ryo, Akimoto",,,,,
