count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji
83,44.0,78.0,2025/3/8,3549.086235,3219.086242,1741397878,2.0,5.0,玉置,Right,TOK,4,batter4,Left,一橋大,4,Top,0,3,1,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,117.0,0.806,-0.272,22.46734398,93.76403486,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,batter3,,Undefined,,,,,,2506620083,ファール,,3547,https://youtu.be/6Xx1PDi73So&t=3547,1888,https://youtu.be/q-v30d4y9K4&t=1888,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
84,45.0,79.0,2025/3/8,3575.499634,3245.499639,1741397904,2.0,6.0,玉置,Right,TOK,4,batter4,Left,一橋大,4,Top,0,3,2,Fastball,InPlay,Undefined,FlyBall,Single,0,1,,,,,77.19939288,25.09625046,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,batter3,,Undefined,,,batter3,"9,2","9,2",2506620084,右安①,,3573,https://youtu.be/6Xx1PDi73So&t=3573,1915,https://youtu.be/q-v30d4y9K4&t=1915,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
85,46.0,80.0,2025/3/8,3614.346249,3284.346256,1741397943,3.0,1.0,玉置,Right,TOK,5,batter5,Left,一橋大,4,Top,0,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,B2H,112.0,0.866,0.148,94.66636959,8.96334494,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,1,batter4,,,Undefined,,,,"8,3","8,3",2506620085,中飛,,3612,https://youtu.be/6Xx1PDi73So&t=3612,1916,https://youtu.be/q-v30d4y9K4&t=1916,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
86,47.0,81.0,2025/3/8,3677.308549,3347.308554,1741398006,4.0,1.0,玉置,Right,TOK,6,batter6,Left,一橋大,4,Top,1,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,114.0,0.674,-0.156,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,batter4,,Nothing,,,,,,2506620086,空振り,,3675,https://youtu.be/6Xx1PDi73So&t=3675,1964,https://youtu.be/q-v30d4y9K4&t=1964,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
87,48.0,82.0,2025/3/8,3697.52947,3367.529476,1741398026,4.0,2.0,玉置,Right,TOK,6,batter6,Left,一橋大,4,Top,1,0,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,118.0,0.55,-0.104,88.27159463,50.83183961,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,batter4,,Undefined,,,,,,2506620087,ファール,,3695,https://youtu.be/6Xx1PDi73So&t=3695,1984,https://youtu.be/q-v30d4y9K4&t=1984,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
88,49.0,83.0,2025/3/8,3740.77955,3410.779552,1741398069,4.0,3.0,玉置,Right,TOK,6,batter6,Left,一橋大,4,Top,1,0,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,117.0,0.482,0.136,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,batter4,,StolenBase,batter4,,,"2,3","2,3",2506620088,空三振[盗塁],,3738,https://youtu.be/6Xx1PDi73So&t=3738,2005,https://youtu.be/q-v30d4y9K4&t=2005,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
89,50.0,84.0,2025/3/8,3773.819319,3443.819326,1741398102,5.0,1.0,玉置,Right,TOK,7,batter7,Right,一橋大,4,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,107.0,0.518,0.168,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,3,,,batter4,Nothing,,,,,,2506620089,見逃し,,3771,https://youtu.be/6Xx1PDi73So&t=3771,2029,https://youtu.be/q-v30d4y9K4&t=2029,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
90,51.0,85.0,2025/3/8,3788.761694,3458.761706,1741398117,5.0,2.0,玉置,Right,TOK,7,batter7,Right,一橋大,4,Top,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,0.203,-0.044,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,3,,,batter4,Nothing,,,,,,2506620090,ボール,,3786,https://youtu.be/6Xx1PDi73So&t=3786,2044,https://youtu.be/q-v30d4y9K4&t=2044,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
91,52.0,86.0,2025/3/8,3805.104506,3475.104513,1741398134,5.0,3.0,玉置,Right,TOK,7,batter7,Right,一橋大,4,Top,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,1,,119.0,0.13,0.14,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,3,,,batter4,WildPitch,batter4,,batter4,,,2506620091,ボール[WP]①,,3803,https://youtu.be/6Xx1PDi73So&t=3803,2060,https://youtu.be/q-v30d4y9K4&t=2060,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
92,53.0,87.0,2025/3/8,3840.905281,3510.905287,1741398169,5.0,4.0,玉置,Right,TOK,7,batter7,Right,一橋大,4,Top,2,2,1,Slider,InPlay,Undefined,FlyBall,Out,1,0,,107.0,0.874,-0.168,81.13435127,26.09924209,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,,,,,Undefined,,,,9,9,2506620092,右飛,,3838,https://youtu.be/6Xx1PDi73So&t=3838,2082,https://youtu.be/q-v30d4y9K4&t=2082,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
93,35.0,88.0,2025/3/8,3956.815084,3626.815089,1741398285,1.0,1.0,pos1,Right,一橋大,2,岡林,Left,TOK,4,Bottom,0,0,0,Fastball,HitByPitch,Undefined,Undefined,Undefined,0,0,,122.0,0.974,-0.52,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2506620093,死球,,3954,https://youtu.be/6Xx1PDi73So&t=3954,2099,https://youtu.be/q-v30d4y9K4&t=2099,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Yuna, Okabayashi",,,,,
94,36.0,89.0,2025/3/8,3995.847464,3665.84747,1741398324,2.0,1.0,pos1,Right,一橋大,3,山本,Right,TOK,4,Bottom,0,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,131.0,1.07,-0.084,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,1,岡林,,,StolenBase,岡林,,,,,2506620094,空振り[盗塁],,3993,https://youtu.be/6Xx1PDi73So&t=3993,2126,https://youtu.be/q-v30d4y9K4&t=2126,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Akira, Yamamoto","Yuna, Okabayashi",,,,
95,37.0,90.0,2025/3/8,4029.29487,3699.294875,1741398358,2.0,2.0,pos1,Right,一橋大,3,山本,Right,TOK,4,Bottom,0,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,124.0,0.21,-0.128,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,岡林,,Nothing,,,,,,2506620095,ボール,,4027,https://youtu.be/6Xx1PDi73So&t=4027,2143,https://youtu.be/q-v30d4y9K4&t=2143,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Akira, Yamamoto",,"Yuna, Okabayashi",,,
96,38.0,91.0,2025/3/8,4054.629958,3724.629966,1741398383,2.0,3.0,pos1,Right,一橋大,3,山本,Right,TOK,4,Bottom,0,1,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,131.0,0.842,-0.136,60.66162075,58.31948629,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,岡林,,Undefined,,,,,,2506620096,ファール,,4052,https://youtu.be/6Xx1PDi73So&t=4052,2168,https://youtu.be/q-v30d4y9K4&t=2168,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Akira, Yamamoto",,"Yuna, Okabayashi",,,
97,39.0,92.0,2025/3/8,4080.894826,3750.89483,1741398409,2.0,4.0,pos1,Right,一橋大,3,山本,Right,TOK,4,Bottom,0,1,2,Slider,InPlay,Undefined,FlyBall,Out,1,0,,116.0,0.994,-0.08,81.13435127,26.09924209,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,岡林,,Undefined,,,,9,9,2506620097,右飛,,4078,https://youtu.be/6Xx1PDi73So&t=4078,2180,https://youtu.be/q-v30d4y9K4&t=2180,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Akira, Yamamoto",,"Yuna, Okabayashi",,,
98,40.0,93.0,2025/3/8,4127.865036,3797.865047,1741398456,3.0,1.0,pos1,Right,一橋大,4,スタンリー,Right,TOK,4,Bottom,1,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,103.0,0.51,0.18,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,岡林,,Nothing,,,,,,2506620098,見逃し,,4125,https://youtu.be/6Xx1PDi73So&t=4125,2207,https://youtu.be/q-v30d4y9K4&t=2207,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Kai, Stanley",,"Yuna, Okabayashi",,,
99,41.0,94.0,2025/3/8,4144.16242,3814.16243,1741398473,3.0,2.0,pos1,Right,一橋大,4,スタンリー,Right,TOK,4,Bottom,1,0,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,122.0,0.894,0.216,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,岡林,,Nothing,,,,,,2506620099,空振り,,4142,https://youtu.be/6Xx1PDi73So&t=4142,2223,https://youtu.be/q-v30d4y9K4&t=2223,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Kai, Stanley",,"Yuna, Okabayashi",,,
100,42.0,95.0,2025/3/8,4162.696574,3832.696579,1741398491,3.0,3.0,pos1,Right,一橋大,4,スタンリー,Right,TOK,4,Bottom,1,0,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,126.0,0.906,-0.116,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,岡林,,Nothing,,,,,,2506620100,空三振,,4160,https://youtu.be/6Xx1PDi73So&t=4160,2242,https://youtu.be/q-v30d4y9K4&t=2242,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Kai, Stanley",,"Yuna, Okabayashi",,,
101,43.0,96.0,2025/3/8,4191.474657,3861.474662,1741398520,4.0,1.0,pos1,Right,一橋大,5,石川,Right,TOK,4,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.0,0.91,-0.467,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,岡林,,Nothing,,,,,,2506620101,ボール,,4189,https://youtu.be/6Xx1PDi73So&t=4189,2256,https://youtu.be/q-v30d4y9K4&t=2256,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Hikaru, Ishikawa",,"Yuna, Okabayashi",,,
102,44.0,97.0,2025/3/8,4210.572309,3880.572315,1741398539,4.0,2.0,pos1,Right,一橋大,5,石川,Right,TOK,4,Bottom,2,1,0,Slider,InPlay,Undefined,FlyBall,Out,1,0,,118.0,0.822,-0.156,97.20603274,15.84986322,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,2,,岡林,,Undefined,,,,8,8,2506620102,中飛,,4208,https://youtu.be/6Xx1PDi73So&t=4208,2275,https://youtu.be/q-v30d4y9K4&t=2275,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R",,,,,,,,,,,"Hikaru, Ishikawa",,"Yuna, Okabayashi",,,
103,54.0,98.0,2025/3/8,4338.735249,4008.735255,1741398667,1.0,1.0,玉置,Right,TOK,8,batter8,Left,一橋大,5,Top,0,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.534,0.12,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2506620103,空振り,,4336,https://youtu.be/6Xx1PDi73So&t=4336,2298,https://youtu.be/q-v30d4y9K4&t=2298,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
104,55.0,99.0,2025/3/8,4360.785655,4030.785664,1741398689,1.0,2.0,玉置,Right,TOK,8,batter8,Left,一橋大,5,Top,0,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,119.0,0.638,0.196,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2506620104,見逃し,,4358,https://youtu.be/6Xx1PDi73So&t=4358,2320,https://youtu.be/q-v30d4y9K4&t=2320,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
105,56.0,100.0,2025/3/8,4374.056367,4044.056373,1741398703,1.0,3.0,玉置,Right,TOK,8,batter8,Left,一橋大,5,Top,0,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,108.0,0.81,0.433,,,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2506620105,ボール,,4372,https://youtu.be/6Xx1PDi73So&t=4372,2333,https://youtu.be/q-v30d4y9K4&t=2333,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
106,57.0,101.0,2025/3/8,4386.715411,4056.715425,1741398715,1.0,4.0,玉置,Right,TOK,8,batter8,Left,一橋大,5,Top,0,1,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,119.0,0.654,0.124,16.10306084,98.42696902,TOK,#217fc4,東大,一橋大,#011892,一橋大,一橋大学グラウンド,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2506620106,ファール,,4384,https://youtu.be/6Xx1PDi73So&t=4384,2346,https://youtu.be/q-v30d4y9K4&t=2346,深見,石川,荒井孝,大田,小田,山本,岡林,安田,"安田,岡林,山本,スタンリー,石川,深見,大田,小田,荒井孝","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,深見,石川,荒井孝,大田,小田,山本,岡林,安田","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,L,R,R,R","R,R,R,L,L,L,L,R,L,R","Shin, Tamaki","Yuto, Fukami","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Ken, Yasuda",,,,,,,
