count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,error_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,日付,バット,利き腕,スイング条件,オンプレーンスコア,体とバットの角度スコア,体の回転による加速スコア,バットスピード (km/h),体の回転によるバットの加速の大きさ（初動） (G),オンプレーンの効率 (%),アッパースイング度 (°), 体とバットの角度（構え） (°), 体とバットの角度（インパクト） (°), バット角度 (°),パワー (kW),スイング時間 (秒),手の最大スピード (km/h),打球スピード (km/h),打球角度 (°),推定飛距離 (m),RelSpeed_opensen
15,11.0,16.0,2025/6/15,3191.508663,1556.508665,1749964184,4.0,5.0,加賀谷,Left,県千葉,4,山本,Right,TOK,1,Bottom,1,3,1,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,135.18,0.846,0.176,74.53851781,-26.05802212,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2",石川,小美野,,Undefined,,,,7,7,2516530015,左安,,3189,https://youtu.be/XzET5Oyn6gk&t=3189,1049,https://youtu.be/SqNaUdkFYQc&t=1049,菅原,北原,桒田,青木,出口,杉中,白井,内山,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Akira, Yamamoto","Hikaru, Ishikawa","Komino, Harunobu",,,,,104.0,972671.0,TokyoBBC Left,,1749931789.0,1749964189.0,ChangeUp,Y,0.0155,0.7341,135.18,2343.54,2244.7,95.78,10:54,1.0,1.9146824,57.1,-32.2,48.2,-31.9,2.89,-1.6,1.64,-0.47,-16.7,972671@1749964189,V3P4DLKO0850A,0.42718357,-5.1061106,untitled,,1749964184.0,345.0,1410222.0,tokyobbc_rapsodo Player_039,,1749931789.0,1749964189.0,155.2,135.2,0.4,-24.5,2206.8965,19.1,8:48,1.0,-1.2,75.2,9.0,,V3P4DLKO0850A,1410222@1749964189,untitled,1749964184.0,,,,,,,,,,,,,,,,,,,,,133.0
16,12.0,17.0,2025/6/15,3225.778472,1590.778473,1749964218,5.0,1.0,加賀谷,Left,県千葉,5,藤尾,Right,TOK,1,Bottom,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,112.65,0.866,0.467,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",山本,石川,小美野,Nothing,,,,,,2516530016,ボール,,3223,https://youtu.be/XzET5Oyn6gk&t=3223,1072,https://youtu.be/SqNaUdkFYQc&t=1072,菅原,北原,桒田,青木,出口,杉中,白井,内山,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Shunsuke, Fujio","Akira, Yamamoto","Hikaru, Ishikawa","Komino, Harunobu",,,,103.0,972671.0,TokyoBBC Left,,1749931823.0,1749964223.0,Slider,N,0.3618,0.9744,112.65,1858.8,416.4,22.4,5:22,1.0,,-6.2,25.1,-12.4,6.0,2.45,2.95,1.58,-0.54,-77.05,972671@1749964223,V3P4DLKO0850A,4.5000362,-8.265769,untitled,,1749964218.0,344.0,1410222.0,tokyobbc_rapsodo Player_039,,1749931822.0,1749964222.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964222,untitled,1749964217.0,,,,,,,,,,,,,,,,,,,,,112.0
17,13.0,18.0,2025/6/15,3240.530847,1605.530849,1749964233,5.0,2.0,加賀谷,Left,県千葉,5,藤尾,Right,TOK,1,Bottom,1,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,1,0,,112.76,0.203,0.24,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",山本,石川,小美野,CaughtStealing,小美野,,,,,2516530017,ボール[盗塁死],,3238,https://youtu.be/XzET5Oyn6gk&t=3238,1087,https://youtu.be/SqNaUdkFYQc&t=1087,菅原,北原,桒田,青木,出口,杉中,白井,内山,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Shunsuke, Fujio","Akira, Yamamoto","Hikaru, Ishikawa","Komino, Harunobu",,"Komino, Harunobu",,102.0,972671.0,TokyoBBC Left,,1749931837.0,1749964237.0,Slider,N,0.1191,0.1787,112.76,1946.37,557.6,28.65,5:28,1.0,2.0625076,-39.4,34.7,-18.0,7.3,2.34,0.48,1.52,-0.57,-73.35,972671@1749964237,V3P4DLKO0850A,5.0028806,-13.456925,untitled,,1749964232.0,343.0,1410222.0,tokyobbc_rapsodo Player_039,,1749931837.0,1749964237.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964237,untitled,1749964232.0,,,,,,,,,,,,,,,,,,,,,
18,14.0,19.0,2025/6/15,3284.374402,1649.374403,1749964277,5.0,3.0,加賀谷,Left,県千葉,5,藤尾,Right,TOK,1,Bottom,2,2,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,111.87,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,山本,石川,Nothing,,,,,,2516530018,ボール,,3282,https://youtu.be/XzET5Oyn6gk&t=3282,1130,https://youtu.be/SqNaUdkFYQc&t=1130,菅原,北原,桒田,青木,出口,杉中,白井,内山,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Shunsuke, Fujio",,"Akira, Yamamoto","Hikaru, Ishikawa",,,,101.0,972671.0,TokyoBBC Left,,1749931875.0,1749964275.0,Slider,N,0.4314,-0.0225,111.87,1990.84,966.8,48.56,4:54,1.0,2.2395935,-38.9,22.8,-26.4,18.3,2.95,-0.15,1.56,-0.54,-60.95,972671@1749964275,V3P4DLKO0850A,4.71499,-14.034762,untitled,,1749964270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,15.0,20.0,2025/6/15,3296.08761,1661.087611,1749964289,5.0,4.0,加賀谷,Left,県千葉,5,藤尾,Right,TOK,1,Bottom,2,3,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,136.04,0.85,-0.184,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,山本,石川,Nothing,,,,,,2516530019,空振り,,3294,https://youtu.be/XzET5Oyn6gk&t=3294,1142,https://youtu.be/SqNaUdkFYQc&t=1142,菅原,北原,桒田,青木,出口,杉中,白井,内山,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Shunsuke, Fujio",,"Akira, Yamamoto","Hikaru, Ishikawa",,,,100.0,972671.0,TokyoBBC Left,,1749931893.0,1749964293.0,ChangeUp,Y,-0.226,0.9786,136.04,2352.16,2305.5,98.02,10:52,1.0,1.9663925,58.3,-42.1,48.5,-32.2,2.45,-0.88,1.62,-0.49,-11.43,972671@1749964293,V3P4DLKO0850A,-0.7260327,-3.8867416,untitled,,1749964288.0,341.0,1410222.0,tokyobbc_rapsodo Player_039,,1749931892.0,1749964292.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964292,untitled,1749964287.0,,,,,,,,,,,,,,,,,,,,,133.0
20,16.0,21.0,2025/6/15,3310.920118,1675.920119,1749964303,5.0,5.0,加賀谷,Left,県千葉,5,藤尾,Right,TOK,1,Bottom,2,3,1,Fastball,InPlay,Undefined,GroundBall,Single,1,1,,137.66,0.622,-0.124,93.55684056,1.80683865,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,山本,石川,Undefined,,,石川,"8,6,5","8,6,5T",2516530020,中安①,,3308,https://youtu.be/XzET5Oyn6gk&t=3308,1157,https://youtu.be/SqNaUdkFYQc&t=1157,菅原,北原,桒田,青木,出口,杉中,白井,内山,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Shunsuke, Fujio",,"Akira, Yamamoto","Hikaru, Ishikawa","Hikaru, Ishikawa",,,99.0,972671.0,TokyoBBC Left,,1749931909.0,1749964309.0,ChangeUp,Y,-0.1763,0.6638,137.66,2374.83,2163.7,91.11,11:06,1.0,2.2234077,62.0,-22.7,49.1,-24.4,1.76,-2.25,1.63,-0.43,-24.34,972671@1749964309,V3P4DLKO0850A,-0.016185831,-4.9517384,untitled,,1749964304.0,340.0,1410222.0,tokyobbc_rapsodo Player_039,,1749931908.0,1749964308.0,146.7,137.7,7.4,-0.4,907.9186,59.4,11:58,1.0,19.0,91.5,324.9,,V3P4DLKO0850A,1410222@1749964308,untitled,1749964303.0,,,,,,,,,,,,,,,,,,,,,134.0
21,6.0,22.0,2025/6/15,3445.793521,1810.793522,1749964438,1.0,1.0,中根,Right,TOK,4,北原,Right,県千葉,2,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,129.05,0.518,0.048,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530021,見逃し,,3443,https://youtu.be/XzET5Oyn6gk&t=3443,1202,https://youtu.be/SqNaUdkFYQc&t=1202,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,92.0,972671.0,TokyoBBC Left,,1749932043.0,1749964443.0,Slider,N,-0.0342,0.411,129.05,2093.68,1725.1,82.4,1:04,1.0,2.0967464,38.6,22.0,39.6,24.9,-2.72,-1.63,1.56,0.5,34.52,972671@1749964443,V3P4DLKO0850A,-1.0400233,-6.9229956,untitled,,1749964438.0,333.0,1410222.0,tokyobbc_rapsodo Player_039,,1749932042.0,1749964442.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964442,untitled,1749964437.0,,,,,,,,,,,,,,,,,,,,,129.0
22,7.0,23.0,2025/6/15,3457.626162,1822.626163,1749964450,1.0,2.0,中根,Right,TOK,4,北原,Right,県千葉,2,Top,0,0,1,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,129.28,0.578,0.18,44.05167948,-3.839596338,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3",2516530022,二安,,3455,https://youtu.be/XzET5Oyn6gk&t=3455,1214,https://youtu.be/SqNaUdkFYQc&t=1214,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,91.0,972671.0,TokyoBBC Left,,1749932054.0,1749964454.0,Slider,N,-0.06,0.3918,129.28,2099.14,1731.2,82.47,1:04,1.0,,49.7,5.7,38.3,24.3,-2.37,-2.56,1.57,0.53,34.44,972671@1749964454,V3P4DLKO0850A,-1.9369863,-6.257581,untitled,,1749964449.0,332.0,1410222.0,tokyobbc_rapsodo Player_039,,1749932054.0,1749964454.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964454,untitled,1749964449.0,,,,,,,,,,,,,,,,,,,,,130.0
23,8.0,24.0,2025/6/15,3496.472499,1861.472501,1749964489,2.0,1.0,中根,Right,TOK,5,内山,Right,県千葉,2,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,A2B,126.81,0.538,-0.12,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,batter4,,,Nothing,,,,,,2516530023,見逃し,,3494,https://youtu.be/XzET5Oyn6gk&t=3494,1240,https://youtu.be/SqNaUdkFYQc&t=1240,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,551.0,1410180.0,Nakane Shinjiro,,1749932094.0,1749964494.0,Fastball,N,-0.3053,0.4342,126.81,2015.96,1636.0,81.15,1:04,1.0,1.9977627,24.5,5.3,38.5,25.0,-2.75,-0.87,1.55,0.41,35.75,1410180@1749964494,V3P4DLKO0850A,-2.3580365,-7.4498067,untitled,,1749964489.0,331.0,1410222.0,tokyobbc_rapsodo Player_039,,1749932094.0,1749964494.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964494,untitled,1749964489.0,,,,,,,,,,,,,,,,,,,,,127.0
24,9.0,25.0,2025/6/15,3517.757176,1882.757177,1749964510,2.0,2.0,中根,Right,TOK,5,内山,Right,県千葉,2,Top,0,0,1,Fastball,FoulBall,Undefined,Bunt,Undefined,0,0,A2B,124.66,0.71,-0.132,31.96883516,94.76364169,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,batter4,,,Undefined,,,,,,2516530024,ファール,,3515,https://youtu.be/XzET5Oyn6gk&t=3515,1261,https://youtu.be/SqNaUdkFYQc&t=1261,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,550.0,1410180.0,Nakane Shinjiro,,1749932116.0,1749964516.0,Fastball,Y,-0.2019,0.7576,124.66,2016.4,1667.6,82.7,1:34,1.0,1.9649258,42.4,10.6,31.3,34.7,-2.76,0.01,1.52,0.46,34.21,1410180@1749964516,V3P4DLKO0850A,-1.9513917,-5.751328,untitled,,1749964511.0,330.0,1410222.0,tokyobbc_rapsodo Player_039,,1749932115.0,1749964515.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964515,untitled,1749964510.0,,,,,,,,,,,,,,,,,,,,,124.0
25,10.0,26.0,2025/6/15,3547.61951,1912.619511,1749964540,2.0,3.0,中根,Right,TOK,5,内山,Right,県千葉,2,Top,0,0,2,Fastball,InPlay,Undefined,Bunt,Sacrifice,1,0,A2B,126.68,0.818,-0.124,12.73571277,13.39249775,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,batter4,,,Undefined,,,,"1,3","1,3",2516530025,投犠,,3545,https://youtu.be/XzET5Oyn6gk&t=3545,1277,https://youtu.be/SqNaUdkFYQc&t=1277,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,549.0,1410180.0,Nakane Shinjiro,,1749932146.0,1749964546.0,Fastball,N,-0.4891,0.9572,126.68,1922.57,1560.6,81.17,1:32,1.0,1.6868839,19.8,12.2,32.6,34.8,-3.76,1.09,1.58,0.46,35.73,1410180@1749964546,V3P4DLKO0850A,-2.874878,-5.6825967,untitled,,1749964541.0,329.0,1410222.0,tokyobbc_rapsodo Player_039,,1749932146.0,1749964546.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964546,untitled,1749964541.0,,,,,,,,,,,,,,,,,,,,,
26,11.0,27.0,2025/6/15,3583.521255,1948.521256,1749964576,3.0,1.0,中根,Right,TOK,6,面谷,Right,県千葉,2,Top,1,0,0,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,113.69,0.814,0.172,27.5538963,-74.475889,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,2,,batter4,,Undefined,,,,,,2516530026,ファール,,3581,https://youtu.be/XzET5Oyn6gk&t=3581,1301,https://youtu.be/SqNaUdkFYQc&t=1301,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,548.0,1410180.0,Nakane Shinjiro,,1749932181.0,1749964581.0,Slider,N,-0.2755,0.9605,113.69,2128.89,548.3,25.75,7:18,1.0,2.2323704,21.1,-46.4,-13.8,-13.0,-1.36,2.38,1.47,0.56,75.08,1410180@1749964581,V3P4DLKO0850A,-4.928416,-6.5196223,untitled,,1749964576.0,328.0,1410222.0,tokyobbc_rapsodo Player_039,,1749932181.0,1749964581.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964581,untitled,1749964576.0,,,,,,,,,,,,,,,,,,,,,114.0
27,12.0,28.0,2025/6/15,3611.420818,1976.42082,1749964604,3.0,2.0,中根,Right,TOK,6,面谷,Right,県千葉,2,Top,1,0,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,113.66,0.582,-0.172,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,2,,batter4,,Nothing,,,,,,2516530027,見逃し,,3609,https://youtu.be/XzET5Oyn6gk&t=3609,1324,https://youtu.be/SqNaUdkFYQc&t=1324,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,547.0,1410180.0,Nakane Shinjiro,,1749932209.0,1749964609.0,Slider,Y,-0.1123,0.7427,113.66,2209.58,755.1,34.18,7:14,1.0,2.411827,-45.5,-33.3,-17.9,-15.6,-1.91,2.32,1.49,0.52,70.02,1410180@1749964609,V3P4DLKO0850A,-4.50193,-11.548282,untitled,,1749964604.0,327.0,1410222.0,tokyobbc_rapsodo Player_039,,1749932208.0,1749964608.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964608,untitled,1749964603.0,,,,,,,,,,,,,,,,,,,,,114.0
28,13.0,29.0,2025/6/15,3629.152697,1994.152698,1749964622,3.0,3.0,中根,Right,TOK,6,面谷,Right,県千葉,2,Top,1,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.21,-0.196,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,2,,batter4,,Nothing,,,,,,2516530028,ボール,,3627,https://youtu.be/XzET5Oyn6gk&t=3627,1342,https://youtu.be/SqNaUdkFYQc&t=1342,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0
29,14.0,30.0,2025/6/15,3654.373202,2019.373204,1749964647,3.0,4.0,中根,Right,TOK,6,面谷,Right,県千葉,2,Top,1,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,117.98,0.542,-0.132,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,2,,batter4,,Nothing,,,,,,2516530029,空三振,,3652,https://youtu.be/XzET5Oyn6gk&t=3652,1367,https://youtu.be/SqNaUdkFYQc&t=1367,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,加賀谷,北原,内山,面谷,出口,川端,岩佐","中根,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Nakane, Shinjiro","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,546.0,1410180.0,Nakane Shinjiro,,1749932252.0,1749964652.0,Slider,N,-0.4332,0.4239,117.98,2144.92,222.9,10.39,8:46,1.0,2.0847645,4.8,-17.4,-2.3,-9.2,-2.68,0.57,1.51,0.49,84.03,1410180@1749964652,V3P4DLKO0850A,-4.0001073,-8.833134,untitled,,1749964647.0,326.0,1410222.0,tokyobbc_rapsodo Player_039,,1749932251.0,1749964651.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749964651,untitled,1749964646.0,,,,,,,,,,,,,,,,,,,,,118.0
