count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path
284,2.0,274.0,2025/3/8,10426.65915,10086.65915,1741406237,1.0,2.0,植田,Right,横浜金港クラブ,6,堀部,Right,TOK,8,Bottom,0,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,102.0,0.59,-0.248,,,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506600284,見逃し,,9757,https://youtu.be/8nzGCbkleis&t=9757,6438,https://youtu.be/RIOsgIq2m3k&t=6438,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Kohei, Horibe",,,,,,168.0,972881.0,TokyoBBC Right,,1741373845.0,1741406245.0,ChangeUp,N,-0.367,0.5975,114.84,1698.17,1697.6,99.97,2:20,1.0,2.2743645,-6.4,55.6,18.4,53.2,-6.71,3.02,1.19,0.93,1.46,972881@1741406245,V3P4DLKO0850A,-2.4266398,-7.9832287,untitled,,1741406245.0,64.0,1410148.0,tokyobbc_rapsodo Player_003,,1741373844.0,1741406244.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406244,untitled,1741406244.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
285,3.0,275.0,2025/3/8,10435.55819,10095.5582,1741406245,1.0,3.0,植田,Right,横浜金港クラブ,6,堀部,Right,TOK,8,Bottom,0,0,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,115.0,0.598,-0.156,35.23191015,78.40782459,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2506600285,ファール,,9766,https://youtu.be/8nzGCbkleis&t=9766,6447,https://youtu.be/RIOsgIq2m3k&t=6447,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Kohei, Horibe",,,,,,168.0,972881.0,TokyoBBC Right,,1741373845.0,1741406245.0,ChangeUp,N,-0.367,0.5975,114.84,1698.17,1697.6,99.97,2:20,1.0,2.2743645,-6.4,55.6,18.4,53.2,-6.71,3.02,1.19,0.93,1.46,972881@1741406245,V3P4DLKO0850A,-2.4266398,-7.9832287,untitled,,1741406245.0,64.0,1410148.0,tokyobbc_rapsodo Player_003,,1741373844.0,1741406244.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406244,untitled,1741406244.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
286,4.0,276.0,2025/3/8,10450.0747,10110.0747,1741406260,1.0,4.0,植田,Right,横浜金港クラブ,6,堀部,Right,TOK,8,Bottom,0,0,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,115.0,0.67,0.132,25.3223834,-81.96428929,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2506600286,ファール,,9781,https://youtu.be/8nzGCbkleis&t=9781,6462,https://youtu.be/RIOsgIq2m3k&t=6462,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Kohei, Horibe",,,,,,167.0,972881.0,TokyoBBC Right,,1741373863.0,1741406263.0,ChangeUp,Y,0.0304,0.6644,114.8,1598.13,1575.5,98.58,2:16,1.0,2.1866932,5.5,48.5,18.7,50.1,-5.03,2.73,1.21,0.94,9.66,972881@1741406263,V3P4DLKO0850A,-1.3319097,-7.1671977,untitled,,1741406263.0,63.0,1410148.0,tokyobbc_rapsodo Player_003,,1741373862.0,1741406262.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406262,untitled,1741406262.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
287,5.0,277.0,2025/3/8,10473.40634,10133.40635,1741406283,1.0,5.0,植田,Right,横浜金港クラブ,6,堀部,Right,TOK,8,Bottom,0,0,2,Slider,InPlay,Undefined,LineDrive,Single,0,0,,106.0,0.65,-0.2,50.52607401,-26.71464817,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,,,,,Undefined,,,,7,7,2506600287,左安,,9804,https://youtu.be/8nzGCbkleis&t=9804,6475,https://youtu.be/RIOsgIq2m3k&t=6475,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Kohei, Horibe",,,,,,166.0,972881.0,TokyoBBC Right,,1741373885.0,1741406285.0,ChangeUp,Y,-0.1622,0.7614,106.01,1976.69,585.1,29.6,2:04,1.0,1.7512836,-18.0,-27.7,8.0,20.5,-3.09,5.17,1.13,0.99,-72.78,972881@1741406285,V3P4DLKO0850A,-5.1353607,-8.345523,untitled,,1741406285.0,62.0,1410148.0,tokyobbc_rapsodo Player_003,,1741373885.0,1741406285.0,116.8,106.0,9.4,-22.4,1302.9496,31.4,8:26,1.0,13.1,72.2,37.1,,V3P4DLKO0850A,1410148@1741406285,untitled,1741406285.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
288,6.0,278.0,2025/3/8,10512.29304,10172.29305,1741406322,2.0,1.0,植田,Right,横浜金港クラブ,7,臼井,Right,TOK,8,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.69,0.104,,,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,1,堀部,,,StolenBase,堀部,,,,,2506600288,ボール[盗塁],,9843,https://youtu.be/8nzGCbkleis&t=9843,6488,https://youtu.be/RIOsgIq2m3k&t=6488,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Hayato, Usui","Kohei, Horibe",,,,,165.0,972881.0,TokyoBBC Right,,1741373924.0,1741406324.0,ChangeUp,N,-0.0004,1.1419,115.22,1859.41,1761.2,94.72,2:16,1.0,2.297945,26.9,52.9,19.0,51.8,-5.07,3.4,1.26,0.86,18.71,972881@1741406324,V3P4DLKO0850A,-1.0135678,-4.693518,untitled,,1741406324.0,61.0,1410148.0,tokyobbc_rapsodo Player_003,,1741373923.0,1741406323.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406323,untitled,1741406323.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
289,7.0,279.0,2025/3/8,10539.33956,10199.33957,1741406349,2.0,2.0,植田,Right,横浜金港クラブ,7,臼井,Right,TOK,8,Bottom,0,1,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,112.0,0.702,0.172,36.07634643,-29.91920869,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,2,,堀部,,Undefined,,,,"5,3","5,3A",2506600289,三ゴ,,9870,https://youtu.be/8nzGCbkleis&t=9870,6515,https://youtu.be/RIOsgIq2m3k&t=6515,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Hayato, Usui",,"Kohei, Horibe",,,,164.0,972881.0,TokyoBBC Right,,1741373946.0,1741406346.0,ChangeUp,Y,0.0125,0.6408,110.83,1870.13,1781.3,95.25,2:24,1.0,,28.1,52.7,15.2,49.4,-5.38,1.65,1.21,0.91,17.73,972881@1741406346,V3P4DLKO0850A,-1.2450745,-6.276975,untitled,,1741406346.0,60.0,1410148.0,tokyobbc_rapsodo Player_003,,1741373946.0,1741406346.0,127.2,110.8,-8.1,-39.4,4081.8792,11.2,7:44,1.0,-19.9,104.2,557.4,,V3P4DLKO0850A,1410148@1741406346,untitled,1741406346.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
290,8.0,280.0,2025/3/8,10580.56887,10240.56887,1741406390,3.0,1.0,植田,Right,横浜金港クラブ,8,鈴木,Left,TOK,8,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.526,0.587,,,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,IFFW,3,,,堀部,Nothing,,,,,,2506600290,ボール,,9911,https://youtu.be/8nzGCbkleis&t=9911,6531,https://youtu.be/RIOsgIq2m3k&t=6531,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Yugo, Suzuki",,,"Kohei, Horibe",,,163.0,972881.0,TokyoBBC Right,,1741373993.0,1741406393.0,ChangeUp,N,0.8472,0.8353,116.75,1678.55,1672.7,99.65,2:22,0.5,,34.8,64.7,14.4,46.6,-2.78,1.91,1.19,0.93,4.81,972881@1741406393,V3P4DLKO0850A,2.5072649,-5.0597234,untitled,,1741406393.0,59.0,1410148.0,tokyobbc_rapsodo Player_003,,1741373993.0,1741406393.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406393,untitled,1741406393.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
291,9.0,281.0,2025/3/8,10600.43598,10260.43599,1741406410,3.0,2.0,植田,Right,横浜金港クラブ,8,鈴木,Left,TOK,8,Bottom,1,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,111.0,0.546,0.172,48.79755116,-76.71981531,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,IFFW,3,,,堀部,Undefined,,,,,,2506600291,ファール,,9931,https://youtu.be/8nzGCbkleis&t=9931,6551,https://youtu.be/RIOsgIq2m3k&t=6551,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Yugo, Suzuki",,,"Kohei, Horibe",,,162.0,972881.0,TokyoBBC Right,,1741374014.0,1741406414.0,ChangeUp,Y,0.2172,0.8535,111.37,1603.11,1599.1,99.75,2:30,1.0,1.8622875,9.3,61.9,13.8,55.3,-5.01,3.9,1.15,1.01,4.03,972881@1741406414,V3P4DLKO0850A,-0.4047601,-6.4744544,untitled,,1741406414.0,58.0,1410148.0,tokyobbc_rapsodo Player_003,,1741374014.0,1741406414.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406414,untitled,1741406414.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
292,10.0,282.0,2025/3/8,10631.45046,10291.45047,1741406441,3.0,3.0,植田,Right,横浜金港クラブ,8,鈴木,Left,TOK,8,Bottom,1,1,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,116.0,0.722,0.467,50.15530045,-88.98900295,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,IFFW,3,,,堀部,Undefined,,,,,,2506600292,ファール,,9962,https://youtu.be/8nzGCbkleis&t=9962,6582,https://youtu.be/RIOsgIq2m3k&t=6582,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Yugo, Suzuki",,,"Kohei, Horibe",,,161.0,972881.0,TokyoBBC Right,,1741374044.0,1741406444.0,ChangeUp,N,0.4764,1.0858,116.29,1657.82,1652.8,99.7,2:32,1.0,2.3575478,22.2,50.1,11.6,53.1,-3.55,3.41,1.21,0.95,4.44,972881@1741406444,V3P4DLKO0850A,0.32382858,-4.7944384,untitled,,1741406444.0,57.0,1410148.0,tokyobbc_rapsodo Player_003,,1741374044.0,1741406444.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406444,untitled,1741406444.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
293,11.0,283.0,2025/3/8,10659.31616,10319.31616,1741406469,3.0,4.0,植田,Right,横浜金港クラブ,8,鈴木,Left,TOK,8,Bottom,1,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,110.0,0.534,0.156,,,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,IFFW,3,,,堀部,Nothing,,,,,,2506600293,空三振,,9990,https://youtu.be/8nzGCbkleis&t=9990,6610,https://youtu.be/RIOsgIq2m3k&t=6610,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Yugo, Suzuki",,,"Kohei, Horibe",,,160.0,972881.0,TokyoBBC Right,,1741374072.0,1741406472.0,Cutter,N,0.3787,0.7126,109.69,760.92,748.0,98.31,11:48,0.5,2.1133614,14.8,-25.8,0.0,0.0,-1.46,3.73,1.05,1.04,10.56,972881@1741406472,V3P4DLKO0850A,-3.4475682,-6.8283806,untitled,,1741406472.0,56.0,1410148.0,tokyobbc_rapsodo Player_003,,1741374072.0,1741406472.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406472,untitled,1741406472.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
294,12.0,284.0,2025/3/8,10695.08071,10355.08072,1741406505,4.0,1.0,植田,Right,横浜金港クラブ,9,成瀬,Left,TOK,8,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.0,0.642,0.633,,,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,3,,,堀部,Nothing,,,,,,2506600294,ボール,,10026,https://youtu.be/8nzGCbkleis&t=10026,6630,https://youtu.be/RIOsgIq2m3k&t=6630,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Yuto, Naruse",,,"Kohei, Horibe",,,159.0,972881.0,TokyoBBC Right,,1741374108.0,1741406508.0,Cutter,N,0.684,0.8528,119.02,1842.82,1767.5,95.91,11:16,0.5,,20.1,51.5,0.0,0.0,-3.01,2.1,1.2,0.95,-16.43,972881@1741406508,V3P4DLKO0850A,1.15078,-5.122618,untitled,,1741406508.0,55.0,1410148.0,tokyobbc_rapsodo Player_003,,1741374108.0,1741406508.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406508,untitled,1741406508.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
295,13.0,285.0,2025/3/8,10728.11301,10388.11301,1741406538,4.0,2.0,植田,Right,横浜金港クラブ,9,成瀬,Left,TOK,8,Bottom,2,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,119.0,0.622,0.144,,,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,3,,,堀部,Nothing,,,,,,2506600295,空振り,,10059,https://youtu.be/8nzGCbkleis&t=10059,6663,https://youtu.be/RIOsgIq2m3k&t=6663,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Yuto, Naruse",,,"Kohei, Horibe",,,158.0,972881.0,TokyoBBC Right,,1741374141.0,1741406541.0,ChangeUp,Y,-0.0762,0.8592,119.24,1973.69,1923.5,97.46,2:18,1.0,2.205101,18.2,39.7,19.6,55.4,-4.97,2.7,1.22,0.9,12.95,972881@1741406541,V3P4DLKO0850A,-1.8781208,-5.929652,untitled,,1741406541.0,54.0,1410148.0,tokyobbc_rapsodo Player_003,,1741374141.0,1741406541.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406541,untitled,1741406541.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
296,14.0,286.0,2025/3/8,10749.97894,10409.97895,1741406560,4.0,3.0,植田,Right,横浜金港クラブ,9,成瀬,Left,TOK,8,Bottom,2,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,117.0,0.618,0.3,,,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,3,,,堀部,Nothing,,,,,,2506600296,空振り,,10080,https://youtu.be/8nzGCbkleis&t=10080,6685,https://youtu.be/RIOsgIq2m3k&t=6685,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Yuto, Naruse",,,"Kohei, Horibe",,,157.0,972881.0,TokyoBBC Right,,1741374162.0,1741406562.0,ChangeUp,N,0.4863,0.6283,116.67,1714.05,1713.6,99.97,2:22,1.0,2.1087475,7.4,71.6,16.8,53.7,-4.38,2.57,1.17,0.99,1.36,972881@1741406562,V3P4DLKO0850A,1.0841141,-6.9578786,untitled,,1741406562.0,53.0,1410148.0,tokyobbc_rapsodo Player_003,,1741374162.0,1741406562.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406562,untitled,1741406562.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
297,15.0,287.0,2025/3/8,10777.2776,10437.2776,1741406588,4.0,4.0,植田,Right,横浜金港クラブ,9,成瀬,Left,TOK,8,Bottom,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.638,0.507,,,TOK,#217fc4,東大,横浜金港クラブ,#020d4f,金港,TodaiStadium,A,春季オープン戦,Normal,3,,,堀部,Nothing,,,,,,2506600297,ボール,,10108,https://youtu.be/8nzGCbkleis&t=10108,6712,https://youtu.be/RIOsgIq2m3k&t=6712,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎,"佐渡島,大山,門田,荒井慶,堀端,堀部,臼井,鈴木,成瀬","磯部,高橋海,高橋優,小椋,高橋亮,石丸,大塚,村上,山崎","武田,大山,堀部,佐渡島,臼井,成瀬,荒井慶,堀端,鈴木","植田,高橋亮,高橋優,小椋,大塚,磯部,村上,高橋海,山崎","R,L,R,R,R,L,R,R,L,L","R,R,L,L,R,R,R,R,L,R",,,,,,,,,,,"Yuto, Naruse",,,"Kohei, Horibe",,,156.0,972881.0,TokyoBBC Right,,1741374189.0,1741406589.0,ChangeUp,N,0.6928,1.0061,117.18,1713.13,1707.6,99.68,2:28,0.5,,11.0,55.2,13.0,50.0,-3.16,3.39,1.2,0.98,4.62,972881@1741406589,V3P4DLKO0850A,1.2675432,-5.37752,untitled,,1741406589.0,52.0,1410148.0,tokyobbc_rapsodo Player_003,,1741374189.0,1741406589.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410148@1741406589,untitled,1741406589.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250308春季オープン戦vs横浜金港クラブA.csv
