count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
10,11.0,11.0,2025/8/26,902.8059060573578,477.8059070110321,1756184388,3.0,6.0,栗林,Right,TOK,3,近藤,Left,学芸,1,Top,1,0,2,Cutter,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,0.594,-0.313,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,北川,,Nothing,,,,,,2523730010,見三振,,900.0,https://youtu.be/_91Up_OTx04&t=900,847.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=847,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12.0,12.0,2025/8/26,928.9893682,503.9893691539765,1756184414,4.0,1.0,栗林,Right,TOK,4,佐伯,Right,学芸,1,Top,2,0,0,Curveball,FoulBall,Undefined,Other,Undefined,0,0,,,0.746,0.08,3.135736227945324,-138.8140748,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,北川,,Undefined,,,,,,2523730011,ファール,,926.0,https://youtu.be/_91Up_OTx04&t=926,864.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=864,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13.0,13.0,2025/8/26,953.066328,528.0663290023804,1756184439,4.0,2.0,栗林,Right,TOK,4,佐伯,Right,学芸,1,Top,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.11,-0.353,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,北川,,Nothing,,,,,,2523730012,ボール,,951.0,https://youtu.be/_91Up_OTx04&t=951,876.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=876,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,1410193.0,tokyobbc_rapsodo Player_030,,1756152044.0,1756184444.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756184444,untitled,1756184444.0,
13,14.0,14.0,2025/8/26,973.6779930591584,548.6779930591583,1756184459,4.0,3.0,栗林,Right,TOK,4,佐伯,Right,学芸,1,Top,2,1,1,Cutter,FoulBall,Undefined,Other,Undefined,0,0,,,0.83,-0.056,34.4274454053327,109.5217302759202,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,北川,,Undefined,,,,,,2523730013,ファール,,971.0,https://youtu.be/_91Up_OTx04&t=971,897.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=897,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15.0,15.0,2025/8/26,998.8546231,573.8546240329742,1756184484,4.0,4.0,栗林,Right,TOK,4,佐伯,Right,学芸,1,Top,2,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.13,-0.02,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,北川,,Nothing,,,,,,2523730014,ボール,,996.0,https://youtu.be/_91Up_OTx04&t=996,920.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=920,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16.0,16.0,2025/8/26,1031.239926099777,606.2399270534515,1756184516,4.0,5.0,栗林,Right,TOK,4,佐伯,Right,学芸,1,Top,2,2,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.8140000000000001,-0.14,77.35422252512504,59.52337701039335,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,北川,,Undefined,,,,,,2523730015,ファール,,1029.0,https://youtu.be/_91Up_OTx04&t=1029,952.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=952,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0
16,17.0,17.0,2025/8/26,1071.745529174805,646.7455291748047,1756184557,4.0,6.0,栗林,Right,TOK,4,佐伯,Right,学芸,1,Top,2,2,2,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.11,-0.032,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,北川,,Nothing,,,,,,2523730016,ボール,,1069.0,https://youtu.be/_91Up_OTx04&t=1069,973.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=973,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18.0,18.0,2025/8/26,1097.854467153549,672.8544671535492,1756184583,4.0,7.0,栗林,Right,TOK,4,佐伯,Right,学芸,1,Top,2,3,2,Fastball,InPlay,Undefined,LineDrive,Single,0,1,,,0.71,0.244,72.98307104,-40.90271639,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,北川,,Undefined,,,北川,"7,4","7,4",2523730017,左安①,,1095.0,https://youtu.be/_91Up_OTx04&t=1095,999.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=999,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19.0,19.0,2025/8/26,1141.563775062561,716.5637760162354,1756184627,5.0,1.0,栗林,Right,TOK,5,金子,Left,学芸,1,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.794,0.2,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,1,佐伯,,,Nothing,,,,,,2523730018,見逃し,,1139.0,https://youtu.be/_91Up_OTx04&t=1139,1035.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1035,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20.0,20.0,2025/8/26,1154.734627962112,729.7346289157867,1756184640,5.0,2.0,栗林,Right,TOK,5,金子,Left,学芸,1,Top,2,0,1,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.57,0.4,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,1,佐伯,,,Nothing,,,,,,2523730019,ボール,,1152.0,https://youtu.be/_91Up_OTx04&t=1152,1048.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1048,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21.0,21.0,2025/8/26,1172.931359052658,747.9313600063324,1756184658,5.0,3.0,栗林,Right,TOK,5,金子,Left,学芸,1,Top,2,1,1,Cutter,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.6940000000000001,-0.268,81.52754095635235,63.34223728650309,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,1,佐伯,,,Undefined,,,,,,2523730020,ファール,,1170.0,https://youtu.be/_91Up_OTx04&t=1170,1066.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1066,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0
21,,,2025/8/26,1202.555402040482,777.5554029941559,1756184688,,,栗林,Right,TOK,5,金子,Left,学芸,1,Top,2,1,2,,,,,,0,0,,,,,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,1,佐伯,,,PickOff,,,,"1,3","1,3",2523730021,牽制,,1200.0,https://youtu.be/_91Up_OTx04&t=1200,1083.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1083,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22.0,22.0,2025/8/26,1218.083083152771,793.0830841064453,1756184703,5.0,4.0,栗林,Right,TOK,5,金子,Left,学芸,1,Top,2,1,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,1.07,0.032,71.24061756,62.90444750624821,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,1,佐伯,,,Undefined,,,,,,2523730022,ファール,,1216.0,https://youtu.be/_91Up_OTx04&t=1216,1099.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1099,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23.0,23.0,2025/8/26,1256.515958070755,831.5159590244293,1756184742,5.0,5.0,栗林,Right,TOK,5,金子,Left,学芸,1,Top,2,1,2,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,,0.626,-0.252,25.7584796409631,39.88958243896878,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,1,佐伯,,,Undefined,,,,3,3A,2523730023,一ゴ,,1254.0,https://youtu.be/_91Up_OTx04&t=1254,1113.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1113,内海,春山,塗師,大沼,今泉,小島,村尾,堀端,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R","Kazuki, Kuribayashi","Uchiumi, Noboru","Yuichiro, Haruyama","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kojima, Yusei","Murao, Yusaku","Taiki, Horibata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,24.0,2025/8/26,1382.767142057419,957.7671420574188,1756184868,1.0,1.0,後藤,Right,学芸,1,村尾,Right,TOK,1,Bottom,0,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.642,-0.096,44.02796922351121,11.98751194,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3A",2523730024,二ゴ,,1380.0,https://youtu.be/_91Up_OTx04&t=1380,1136.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1136,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Murao, Yusaku",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2.0,25.0,2025/8/26,1411.874367952347,986.8743679523468,1756184897,2.0,1.0,後藤,Right,学芸,2,大沼,Right,TOK,1,Bottom,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.223,-0.24,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730025,ボール,,1409.0,https://youtu.be/_91Up_OTx04&t=1409,1153.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1153,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Onuma, Atomu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3.0,26.0,2025/8/26,1421.404524087906,996.4045250415802,1756184907,2.0,2.0,後藤,Right,学芸,2,大沼,Right,TOK,1,Bottom,1,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,106.52,0.498,0.38,18.32710863363902,-86.30861401,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523730026,ファール,,1419.0,https://youtu.be/_91Up_OTx04&t=1419,1163.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1163,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Onuma, Atomu",,,,,,243.0,972881.0,TokyoBBC Right,,1756152504.0,1756184904.0,Curveball,N,-0.2423,0.2605,106.52,1994.76,1555.9,78.0,06:28,1.0,2.0059624,,,-53.7,-16.1,-1.21,1.27,1.84,0.39,38.74,972881@1756184904,V3P4DLKO0850A,-3.4980142,-13.512841,untitled,,1756184904.0,338.0,1410193.0,tokyobbc_rapsodo Player_030,,1756152503.0,1756184903.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756184903,untitled,1756184903.0,
27,4.0,27.0,2025/8/26,1439.593886137009,1014.593887090683,1756184925,2.0,3.0,後藤,Right,学芸,2,大沼,Right,TOK,1,Bottom,1,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.337,-0.407,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730027,ボール,,1437.0,https://youtu.be/_91Up_OTx04&t=1437,1175.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1175,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Onuma, Atomu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5.0,28.0,2025/8/26,1454.174636125565,1029.174637079239,1756184939,2.0,4.0,後藤,Right,学芸,2,大沼,Right,TOK,1,Bottom,1,2,1,Slider,InPlay,Undefined,GroundBall,Out,1,0,,,,,38.24014762595958,-11.56997205,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3A",2523730028,遊ゴ,,1452.0,https://youtu.be/_91Up_OTx04&t=1452,1189.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1189,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Onuma, Atomu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,6.0,29.0,2025/8/26,1484.247269868851,1059.247269868851,1756184969,3.0,1.0,後藤,Right,学芸,3,春山,Right,TOK,1,Bottom,2,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.682,0.16,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730029,見逃し,,1482.0,https://youtu.be/_91Up_OTx04&t=1482,1220.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=1220,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","栗林,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Yuichiro, Haruyama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
