count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path,run_person_romaji,RelSpeed_opensen
130,,,2025/3/17,5643.850161,4723.850163,1742179298,,,鈴木康,Right,神奈川大,6,黒武者,Left,TOK,7,Top,1,0,0,,,,,,0,0,,,,,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,大山,,,PickOff,,,,"1,3","1,3",2507520130,牽制,,5641,,,,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,後藤,久保","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,R,R,L,R,R",,,,,,,,,,,"Tetsuta, Kuromusha","Hiroto, Oyama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
131,9.0,125.0,2025/3/17,5660.40497,4740.404971,1742179315,3.0,1.0,鈴木康,Right,神奈川大,6,黒武者,Left,TOK,7,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,128.63,,,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,大山,,,Nothing,,,,,,2507520131,見逃し,,5658,,,,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,後藤,久保","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Tetsuta, Kuromusha","Hiroto, Oyama",,,,,146.0,972881.0,TokyoBBC Right,,1742146918.0,1742179318.0,ChangeUp,N,0.2817,0.9246,128.63,2092.5,1935.2,92.48,1:22,1.0,2.0509377,46.3,12.0,38.6,35.2,-0.69,-0.61,1.63,0.35,22.36,972881@1742179318,V3P4DLKO0850A,0.17888732,-4.480999,untitled,,1742179313.0,103.0,1410150.0,tokyobbc_rapsodo Player_002,,1742146917.0,1742179317.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179317,untitled,1742179313.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,129.0
132,10.0,126.0,2025/3/17,5677.274806,4757.274808,1742179331,3.0,2.0,鈴木康,Right,神奈川大,6,黒武者,Left,TOK,7,Top,1,0,1,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,131.22,0.598,-0.044,31.56480023,74.27525428,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,大山,,,Undefined,,,,,,2507520132,ファール,,5675,,,,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,後藤,久保","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Tetsuta, Kuromusha","Hiroto, Oyama",,,,,145.0,972881.0,TokyoBBC Right,,1742146937.0,1742179337.0,ChangeUp,Y,-0.0517,0.8217,131.22,2200.01,1828.9,83.13,1:26,1.0,1.883337,32.8,7.8,34.9,33.9,-1.8,-0.5,1.61,0.38,33.77,972881@1742179337,V3P4DLKO0850A,-1.235569,-5.129487,untitled,,1742179332.0,102.0,1410150.0,tokyobbc_rapsodo Player_002,,1742146936.0,1742179336.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179336,untitled,1742179332.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,131.0
133,11.0,127.0,2025/3/17,5711.639236,4791.639237,1742179366,3.0,3.0,鈴木康,Right,神奈川大,6,黒武者,Left,TOK,7,Top,1,0,2,Splitter,BallCalled,Undefined,Undefined,Undefined,1,0,,116.0,0.263,0.208,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,大山,,,CaughtStealing,大山,,,"2,6","2,6T",2507520133,ボール[盗塁死],,5709,,,,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,後藤,久保","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Tetsuta, Kuromusha","Hiroto, Oyama",,,,,144.0,972881.0,TokyoBBC Right,,1742146971.0,1742179371.0,ChangeUp,N,0.6347,0.6507,116.0,770.14,412.7,53.59,2:10,1.0,2.1207924,2.3,19.8,6.7,14.7,0.37,1.17,1.63,0.34,57.59,972881@1742179371,V3P4DLKO0850A,1.8741102,-8.679682,untitled,,1742179366.0,101.0,1410150.0,tokyobbc_rapsodo Player_002,,1742146970.0,1742179370.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179370,untitled,1742179366.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,"Hiroto, Oyama",116.0
134,12.0,128.0,2025/3/17,5742.088946,4822.088947,1742179396,3.0,4.0,鈴木康,Right,神奈川大,6,黒武者,Left,TOK,7,Top,2,1,2,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,135.37,0.598,0.048,70.9174237,-6.208598547,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,8,8,2507520134,中安,,5740,,,,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,後藤,久保","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,,,,,143.0,972881.0,TokyoBBC Right,,1742146999.0,1742179399.0,ChangeUp,N,0.2641,1.1134,135.37,2212.62,2039.9,92.19,1:24,1.0,1.8944912,48.2,26.2,40.1,36.8,-0.94,-0.01,1.63,0.27,22.79,972881@1742179399,V3P4DLKO0850A,1.0196496,-3.860573,untitled,,1742179394.0,100.0,1410150.0,tokyobbc_rapsodo Player_002,,1742146998.0,1742179398.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179398,untitled,1742179394.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,135.0
135,13.0,129.0,2025/3/17,5780.323273,4860.323274,1742179434,4.0,1.0,鈴木康,Right,神奈川大,7,岡林,Left,TOK,7,Top,2,0,0,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,115.02,0.962,0.116,37.57908331,-85.49781051,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,黒武者,,,Undefined,,,,,,2507520135,ファール,,5778,,,,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,後藤,久保","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Yuna, Okabayashi","Tetsuta, Kuromusha",,,,,142.0,972881.0,TokyoBBC Right,,1742147040.0,1742179440.0,Slider,Y,0.1138,1.0254,115.02,2303.79,719.5,31.23,8:44,1.0,2.076908,32.5,-23.7,-3.7,-22.3,-0.11,2.01,1.54,0.38,71.8,972881@1742179440,V3P4DLKO0850A,-1.9426892,-6.2337985,untitled,,1742179435.0,99.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147039.0,1742179439.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179439,untitled,1742179435.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,115.0
136,14.0,130.0,2025/3/17,5805.239806,4885.239807,1742179459,4.0,2.0,鈴木康,Right,神奈川大,7,岡林,Left,TOK,7,Top,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.07,0.982,0.407,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,黒武者,,,Nothing,,,,,,2507520136,ボール,,5803,,,,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,後藤,久保","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Yuna, Okabayashi","Tetsuta, Kuromusha",,,,,141.0,972881.0,TokyoBBC Right,,1742147064.0,1742179464.0,ChangeUp,N,0.395,1.2379,133.07,2112.13,1942.6,91.97,1:24,1.0,1.9378643,56.9,15.8,38.8,36.6,-0.47,0.18,1.64,0.37,23.11,972881@1742179464,V3P4DLKO0850A,0.71701443,-3.189894,untitled,,1742179459.0,98.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147063.0,1742179463.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179463,untitled,1742179459.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,133.0
137,15.0,131.0,2025/3/17,5830.522785,4910.522786,1742179485,4.0,3.0,鈴木康,Right,神奈川大,7,岡林,Left,TOK,7,Top,2,1,1,Slider,InPlay,Undefined,GroundBall,Out,1,0,,113.69,0.746,-0.2,24.27497417,25.94229549,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,黒武者,,,Undefined,,,,3,3A,2507520137,一ゴ,,5828,,,,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,後藤,久保","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Yuna, Okabayashi","Tetsuta, Kuromusha",,,,,140.0,972881.0,TokyoBBC Right,,1742147090.0,1742179490.0,Slider,Y,-0.0611,0.7723,113.69,2355.5,935.3,39.71,8:02,1.0,2.1224632,16.7,-39.7,-13.7,-25.3,-0.18,1.73,1.56,0.38,66.6,972881@1742179490,V3P4DLKO0850A,-3.2747755,-8.134608,untitled,,1742179485.0,97.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147089.0,1742179489.0,108.1,113.7,-9.4,32.7,910.7351,3.9,0:42,1.0,3.2,68.1,16.5,,V3P4DLKO0850A,1410150@1742179489,untitled,1742179485.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,114.0
138,55.0,132.0,2025/3/17,5958.288289,5038.28829,1742179612,1.0,1.0,前田,Right,TOK,1,石崎,Right,神奈川大,7,Bottom,0,0,0,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,116.82,0.562,-0.02,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520138,空振り,,5956,,,,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,岡田,山脇,犬飼,鐘,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R","Riku, Maeda","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Rio, Imaizumi","Tetsuta, Kuromusha","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,4.0,1090150.0,Riku Maeda,,1742147217.0,1742179617.0,Fastball,N,-0.0655,0.4572,116.82,1255.81,1182.1,94.13,1:52,1.0,1.9821644,16.6,26.2,23.5,36.5,-2.64,-0.08,1.59,0.41,19.73,1090150@1742179617,V3P4DLKO0850A,-0.7116624,-8.226689,untitled,,1742179612.0,91.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147216.0,1742179616.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179616,untitled,1742179612.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,117.0
139,56.0,133.0,2025/3/17,5970.393071,5050.393072,1742179625,1.0,2.0,前田,Right,TOK,1,石崎,Right,神奈川大,7,Bottom,0,0,1,Cutter,InPlay,Undefined,GroundBall,Single,0,0,,118.45,0.47,0.032,35.5221528,-24.01079906,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3",2507520139,遊安,,5968,,,,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐,"石崎,山脇,犬飼,板倉,渡邊,羽立,飯田,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,岡田,山脇,犬飼,鐘,石崎,板倉,渡邊","前田,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,R,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R","Riku, Maeda","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Rio, Imaizumi","Tetsuta, Kuromusha","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,3.0,1090150.0,Riku Maeda,,1742147229.0,1742179629.0,Fastball,Y,-0.2322,0.464,118.45,1945.12,1852.7,95.25,1:56,1.0,2.1773891,30.6,-1.9,61.3,-11.5,-2.24,-0.54,1.55,0.41,70.83,1090150@1742179629,V3P4DLKO0850A,-2.3825085,-7.5870085,untitled,,1742179624.0,90.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147228.0,1742179628.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179628,untitled,1742179624.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,118.0
140,1.0,134.0,2025/3/17,6135.668449,5215.66845,1742179790,2.0,1.0,佐伯,Right,TOK,2,山脇,Left,神奈川大,7,Bottom,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,118.25,0.494,-0.26,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,橋,,,Nothing,,,,,,2507520140,見逃し,,6133,,,,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐,"橋,山脇,犬飼,板倉,渡邊,羽立,飯田,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,岡田,山脇,犬飼,鐘,橋,板倉,渡邊","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R","Goei, Saeki","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Rio, Imaizumi","Tetsuta, Kuromusha","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,279.0,1092123.0,Goei Saeki,,1742147394.0,1742179794.0,Slider,Y,-0.2395,0.5594,118.25,2027.58,655.6,32.34,11:10,1.0,1.932703,32.5,-18.1,16.6,-10.4,-2.21,-0.73,1.69,0.56,71.13,1092123@1742179794,V3P4DLKO0850A,-3.542046,-7.4817395,untitled,,1742179789.0,82.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147393.0,1742179793.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179793,untitled,1742179789.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,118.0
141,2.0,135.0,2025/3/17,6153.868909,5233.86891,1742179808,2.0,2.0,佐伯,Right,TOK,2,山脇,Left,神奈川大,7,Bottom,0,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,130.49,0.514,-0.52,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,1,橋,,,PassBall,橋,,,,,2507520141,見逃し[PB],,6151,,,,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐,"橋,山脇,犬飼,板倉,渡邊,羽立,飯田,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,岡田,山脇,犬飼,鐘,橋,板倉,渡邊","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R","Goei, Saeki","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Rio, Imaizumi","Tetsuta, Kuromusha","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,278.0,1092123.0,Goei Saeki,,1742147413.0,1742179813.0,ChangeUp,Y,-0.2099,0.8786,130.49,2118.34,1808.4,85.37,0:10,1.0,1.8945312,65.9,-3.9,51.4,4.5,-2.08,-1.8,1.81,0.41,31.39,1092123@1742179813,V3P4DLKO0850A,-2.3711505,-4.9394,untitled,,1742179808.0,81.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147412.0,1742179812.0,106.2,130.5,-24.1,0.4,0.0,2.1,0:00,1.0,17.0,81.3,29.3,,V3P4DLKO0850A,1410150@1742179812,untitled,1742179808.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,131.0
142,3.0,136.0,2025/3/17,6194.185904,5274.185905,1742179848,2.0,3.0,佐伯,Right,TOK,2,山脇,Left,神奈川大,7,Bottom,0,0,2,TwoSeamFastBall,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,120.64,0.35,0.084,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,2,,橋,,Nothing,,,,,,2507520142,空三振,,6192,,,,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐,"橋,山脇,犬飼,板倉,渡邊,羽立,飯田,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,岡田,山脇,犬飼,鐘,橋,板倉,渡邊","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R","Goei, Saeki","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Rio, Imaizumi","Tetsuta, Kuromusha","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,277.0,1092123.0,Goei Saeki,,1742147453.0,1742179853.0,Cutter,N,0.2746,0.9879,120.64,1155.59,561.1,48.56,11:52,1.0,1.9791355,25.6,18.7,21.2,-2.7,-1.25,0.78,1.77,0.44,60.95,1092123@1742179853,V3P4DLKO0850A,0.16969147,-6.8091836,untitled,,1742179848.0,80.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147452.0,1742179852.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179852,untitled,1742179848.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,121.0
143,4.0,137.0,2025/3/17,6221.03604,5301.036041,1742179875,3.0,1.0,佐伯,Right,TOK,3,犬飼,Left,神奈川大,7,Bottom,1,0,0,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,106.73,0.614,-0.18,36.66015173,18.28915835,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,2,,橋,,Undefined,,,,"4,3","4,3A",2507520143,二ゴ,,6219,,,,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐,"橋,山脇,犬飼,板倉,渡邊,羽立,飯田,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,岡田,山脇,犬飼,鐘,橋,板倉,渡邊","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R","Goei, Saeki","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Rio, Imaizumi","Tetsuta, Kuromusha","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,276.0,1092123.0,Goei Saeki,,1742147481.0,1742179881.0,Curveball,N,-0.2817,0.624,106.73,2134.45,1630.4,76.39,6:50,1.0,1.7848301,-38.8,-35.6,-49.0,-25.2,-1.38,2.8,1.75,0.46,40.19,1092123@1742179881,V3P4DLKO0850A,-3.931634,-10.815443,untitled,,1742179876.0,79.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147479.0,1742179879.0,122.0,106.7,-7.0,5.8,1443.8175,5.5,6:30,1.0,21.2,67.6,92.9,,V3P4DLKO0850A,1410150@1742179879,untitled,1742179875.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,107.0
144,5.0,138.0,2025/3/17,6255.721601,5335.721602,1742179910,4.0,1.0,佐伯,Right,TOK,4,板倉,Left,神奈川大,7,Bottom,2,0,0,TwoSeamFastBall,StrikeCalled,Undefined,Undefined,Undefined,0,0,,121.1,0.542,0.18,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,3,,,橋,Nothing,,,,,,2507520144,見逃し,,6253,,,,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐,"橋,山脇,犬飼,板倉,渡邊,羽立,飯田,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木康,飯田,岡田,山脇,犬飼,鐘,橋,板倉,渡邊","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R","Goei, Saeki","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Eisuke, Ohta","Rio, Imaizumi","Tetsuta, Kuromusha","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,275.0,1092123.0,Goei Saeki,,1742147515.0,1742179915.0,Slider,N,0.3518,0.8254,121.1,1314.52,411.0,31.27,11:58,1.0,1.6121254,22.7,15.2,15.1,-2.1,-1.03,0.23,1.8,0.5,71.78,1092123@1742179915,V3P4DLKO0850A,0.07563663,-7.3176503,untitled,,1742179910.0,78.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147514.0,1742179914.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742179914,untitled,1742179910.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,121.0
