count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
189,6.0,183.0,2025/4/5,8740.173088,7715.173089,1743823795,6.0,6.0,近藤,Left,TOK,4,batter4,Left,かずさマジック,6,Bottom,1,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,113.0,0.522,-0.387,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Nothing,,,,,,2509400189,ボール,,8738.0,,3782.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
190,7.0,184.0,2025/4/5,8762.54632,7737.54632,1743823817,6.0,7.0,近藤,Left,TOK,4,batter4,Left,かずさマジック,6,Bottom,1,3,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,120.0,0.75,0.12,39.00615302,59.55642432,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Undefined,,,,,,2509400190,ファール,,8760.0,,3804.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
191,8.0,185.0,2025/4/5,8796.115954,7771.115955,1743823851,6.0,8.0,近藤,Left,TOK,4,batter4,Left,かずさマジック,6,Bottom,1,3,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,109.0,0.594,-0.2,34.69432882,84.14398641,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Undefined,,,,,,2509400191,ファール,,8794.0,,3819.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
192,9.0,186.0,2025/4/5,8825.423952,7800.423953,1743823880,6.0,9.0,近藤,Left,TOK,4,batter4,Left,かずさマジック,6,Bottom,1,3,2,Fastball,InPlay,Undefined,FlyBall,Sacrifice,1,1,,122.0,0.838,-0.136,94.4215487,34.43477142,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Undefined,,,batter1,9,9,2509400192,右犠飛①,,8823.0,,3835.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
193,10.0,187.0,2025/4/5,8877.577537,7852.577538,1743823932,7.0,1.0,近藤,Left,TOK,5,batter5,Right,かずさマジック,6,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,122.0,0.538,0.373,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"2,3",,batter3,batter2,Nothing,,,,,,2509400193,ボール,,8875.0,,3865.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
194,11.0,188.0,2025/4/5,8894.457985,7869.457986,1743823949,7.0,2.0,近藤,Left,TOK,5,batter5,Right,かずさマジック,6,Bottom,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.0,0.61,-0.44,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"2,3",,batter3,batter2,Nothing,,,,,,2509400194,ボール,,8892.0,,3882.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
195,12.0,189.0,2025/4/5,8917.35084,7892.350841,1743823972,7.0,3.0,近藤,Left,TOK,5,batter5,Right,かずさマジック,6,Bottom,2,2,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,122.0,0.357,-0.044,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"2,3",,batter3,batter2,Nothing,,,,,,2509400195,空振り,,8915.0,,3905.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
196,13.0,190.0,2025/4/5,8938.591685,7913.591686,1743823993,7.0,4.0,近藤,Left,TOK,5,batter5,Right,かずさマジック,6,Bottom,2,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,125.0,0.734,-0.2,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"2,3",,batter3,batter2,Nothing,,,,,,2509400196,見逃し,,8936.0,,3926.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
197,14.0,191.0,2025/4/5,8962.150404,7937.150405,1743824017,7.0,5.0,近藤,Left,TOK,5,batter5,Right,かずさマジック,6,Bottom,2,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,110.0,0.337,-0.132,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"2,3",,batter3,batter2,Nothing,,,,,,2509400197,ボール,,8960.0,,3950.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
198,15.0,192.0,2025/4/5,8982.370464,7957.370464,1743824037,7.0,6.0,近藤,Left,TOK,5,batter5,Right,かずさマジック,6,Bottom,2,3,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,120.0,0.514,0.152,25.10149428,-92.69428429,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"2,3",,batter3,batter2,Undefined,,,,,,2509400198,ファール,,8980.0,,3970.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
199,16.0,193.0,2025/4/5,9015.060282,7990.060283,1743824069,7.0,7.0,近藤,Left,TOK,5,batter5,Right,かずさマジック,6,Bottom,2,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,122.0,0.33,0.373,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"2,3",,batter3,batter2,Nothing,,,,,,2509400199,四球,,9013.0,,4003.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
200,17.0,194.0,2025/4/5,9055.651516,8030.651517,1743824110,8.0,1.0,近藤,Left,TOK,6,batter6,Left,かずさマジック,6,Bottom,2,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,121.0,0.578,-0.088,40.53659796,21.33685929,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,"1,2,3",batter5,batter3,batter2,Undefined,,,,"4,3","4,3A",2509400200,二ゴ,,9053.0,,4043.0,,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","R,L,L,R,R,L,R,R,R,R",,,,,,,,"Katsuya, Kondo","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Yuto, Naruse","Suguru, Sakai","Naotaro, Takeyama",
201,1.0,195.0,2025/4/5,9240.530742,8215.530742,1743824295,1.0,1.0,pos1_4,Left,かずさマジック,6,秋元,Right,TOK,7,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,142.0,0.606,-0.44,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2509400201,ボール,,9238.0,,4036.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Ryo, Akimoto",,,,,,,,,,,,,,,,
202,2.0,196.0,2025/4/5,9252.263395,8227.263396,1743824307,1.0,2.0,pos1_4,Left,かずさマジック,6,秋元,Right,TOK,7,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.626,0.453,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2509400202,ボール,,9250.0,,4047.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Ryo, Akimoto",,,,,,,,,,,,,,,,
203,3.0,197.0,2025/4/5,9271.293999,8246.293999,1743824326,1.0,3.0,pos1_4,Left,かずさマジック,6,秋元,Right,TOK,7,Top,0,2,0,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,126.0,0.263,-0.028,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2509400203,空振り,,9269.0,,4066.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Ryo, Akimoto",,,,,,,,,,,,,,,,
204,4.0,198.0,2025/4/5,9287.301204,8262.301205,1743824342,1.0,4.0,pos1_4,Left,かずさマジック,6,秋元,Right,TOK,7,Top,0,2,1,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.61,0.393,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2509400204,ボール,,9285.0,,4082.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Ryo, Akimoto",,,,,,,,,,,,,,,,
205,5.0,199.0,2025/4/5,9302.485623,8277.485624,1743824357,1.0,5.0,pos1_4,Left,かずさマジック,6,秋元,Right,TOK,7,Top,0,3,1,Cutter,FoulBall,Undefined,GroundBall,Undefined,0,0,,129.0,0.357,0.1,2.064896755,180.0,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2509400205,ファール,,9300.0,,4097.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Ryo, Akimoto",,,,,,,,,,,,,,,,
206,6.0,200.0,2025/4/5,9352.600118,8327.600118,1743824407,1.0,6.0,pos1_4,Left,かずさマジック,6,秋元,Right,TOK,7,Top,0,3,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,139.0,0.662,-0.136,9.889707737,-162.6459754,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2509400206,ファール,,9350.0,,4114.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Ryo, Akimoto",,,,,,,,,,,,,,,,
207,7.0,201.0,2025/4/5,9376.339324,8351.339325,1743824431,1.0,7.0,pos1_4,Left,かずさマジック,6,秋元,Right,TOK,7,Top,0,3,2,Cutter,InPlay,Undefined,FlyBall,Out,1,0,,129.0,0.566,0.108,95.61208729,-1.591140271,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Undefined,,,,8,8,2509400207,中飛,,9374.0,,4138.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Ryo, Akimoto",,,,,,,,,,,,,,,,
208,8.0,202.0,2025/4/5,9409.852342,8384.852343,1743824464,2.0,1.0,pos1_4,Left,かずさマジック,7,杉浦,Right,TOK,7,Top,1,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,139.0,0.502,-0.16,63.8157486,68.29695227,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2509400208,ファール,,9407.0,,4153.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Kaito, Sugiura",,,,,,,,,,,,,,,,
209,9.0,203.0,2025/4/5,9441.349281,8416.349281,1743824496,2.0,2.0,pos1_4,Left,かずさマジック,7,杉浦,Right,TOK,7,Top,1,0,1,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,101.0,0.55,-0.084,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2509400209,見逃し,,9439.0,,4184.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Kaito, Sugiura",,,,,,,,,,,,,,,,
210,10.0,204.0,2025/4/5,9453.242406,8428.242407,1743824508,2.0,3.0,pos1_4,Left,かずさマジック,7,杉浦,Right,TOK,7,Top,1,0,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,140.0,0.526,-0.04,58.10535576,66.03751103,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2509400210,ファール,,9451.0,,4196.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Kaito, Sugiura",,,,,,,,,,,,,,,,
211,11.0,205.0,2025/4/5,9476.417281,8451.417282,1743824531,2.0,4.0,pos1_4,Left,かずさマジック,7,杉浦,Right,TOK,7,Top,1,0,2,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,112.0,0.29,-0.22,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2509400211,ボール,,9474.0,,4208.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Kaito, Sugiura",,,,,,,,,,,,,,,,
212,12.0,206.0,2025/4/5,9497.224524,8472.224524,1743824552,2.0,5.0,pos1_4,Left,かずさマジック,7,杉浦,Right,TOK,7,Top,1,1,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,140.0,0.846,0.393,36.29637384,82.52844082,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2509400212,ファール,,9495.0,,4228.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Kaito, Sugiura",,,,,,,,,,,,,,,,
213,13.0,207.0,2025/4/5,9520.091098,8495.091098,1743824575,2.0,6.0,pos1_4,Left,かずさマジック,7,杉浦,Right,TOK,7,Top,1,1,2,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,114.0,0.818,0.164,22.33527339,-33.69006753,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3A",2509400213,三ゴ,,9518.0,,4248.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,R,R","Kaito, Sugiura",,,,,,,,,,,,,,,,
214,14.0,208.0,2025/4/5,9558.248424,8533.248425,1743824613,3.0,1.0,pos1_4,Left,かずさマジック,8,近藤,Left,TOK,7,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.33,0.453,,,かずさマジック,#9b00bb,かずさマジック,TOK,#217fc4,東大,君津球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2509400214,ボール,,9556.0,,4261.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,中山,竹山,門田,成瀬,秋元,杉浦,近藤,樋口","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,杉浦,中山,門田,秋元,樋口,成瀬,酒井,竹山","L,R,L,R,L,R,L,L,L,R","L,L,L,R,R,L,R,R,L,R","Katsuya, Kondo",,,,,,,,,,,,,,,,
