PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
84,2022/9/21,43:47.2,2022/9/21,43:47.2,7,5,"Kosei, Shoji",1000101253,Right,RIK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,3,Top,2,1,2,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,3,135.68944,-3.530359,-1.806768,2218.216961,180.754115,12:00,1.82313,0.483577,2.026418,-81.0203,15.0147,0.1631,0.026318,-0.018996,126.74546,-9.432354,-1.795056,0.442557,,,,,,,,,,,,-1.2025,10.877,-0.446498,15.24,1.746552,1.177515,-37.349598,-2.581984,-0.222101,6.531422,-7.797694,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,37b6fab0-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,137.06704,,,8.94397,,,,16.414181,-37.554369,3.265711,1.82367,-2.337514,-3.898847,-0.483524,1.184478,-0.111051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=2787,榊原 啓資,22A
85,2022/9/21,44:12.9,2022/9/21,44:12.9,7,6,"Kosei, Shoji",1000101253,Right,RIK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,3,Top,2,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,3,147.88686,-3.417673,-3.244621,2059.687781,220.264598,1:15,1.819957,0.437624,1.949553,-39.9485,43.2596,34.2457,0.459776,-0.130403,134.63929,-6.436458,-0.805639,0.411943,,,,,,,,,,,,-20.199,25.929,-0.368337,15.24,1.742751,2.130871,-40.577595,-2.553847,-4.327903,9.125499,-4.251043,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,46f961c0-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,147.25327,,,13.24757,,,,16.489874,-40.857712,4.56275,1.819142,-2.423357,-2.125522,-0.435786,2.263721,-2.163951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.17987,,,1.467822,,,,-0.642944,1.380966,0.569614,21.556711,1.322727,-16.475972,-0.615515,16.395845,-0.878658,1.414155,6.329166,-4.353098,0.536786,-12.985884,0.950158,https://youtu.be/Rn2KWOu-yus/&t=2813,榊原 啓資,22A
86,2022/9/21,46:07.5,2022/9/21,46:07.5,1,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.84437,-2.936368,4.57594,2262.282905,133.968091,10:30,1.646587,-0.764491,1.85424,-46.2428,42.8575,-41.2924,0.352796,0.115643,130.97619,-6.396222,1.659186,0.426279,,,,,,,,,,,,24.6214,25.1443,0.659189,15.24,1.574277,-2.949117,-39.413334,-2.187716,4.984092,8.501364,-4.716702,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,8b51b840-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,142.3011,,,12.86818,,,,16.585427,-39.702479,4.250682,1.645956,-2.027294,-2.358351,0.762375,-3.118634,2.492046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=2887,榊原 啓資,22A
87,2022/9/21,46:19.0,2022/9/21,46:19.0,1,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.2821,-3.184821,4.18677,2350.834596,164.689762,11:30,1.656019,-0.759231,1.825568,-26.3765,63.6293,-16.5907,0.489278,0.259639,130.49044,-5.239784,3.017953,0.42844,,,,,,,,,,,,11.5207,35.8372,0.659537,15.24,1.577433,-2.790205,-39.259167,-2.251418,2.317302,8.32398,-2.598264,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,922d6560-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,141.58342,,,12.79166,,,,16.613732,-39.549362,4.16199,1.654344,-2.160836,-1.299132,0.758219,-2.870991,1.158651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=2899,榊原 啓資,22A
88,2022/9/21,46:36.3,2022/9/21,46:36.3,1,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Bottom,0,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,144.42283,-1.936216,4.261254,2326.077944,159.399215,11:15,1.658657,-0.768069,1.808087,-25.5538,63.393,-22.6797,0.853865,0.212368,130.8915,-3.944175,2.66507,0.425912,106.4532,26.240435,-139.051497,3689.031895,-27.699891,8.543432,-18.890158,56.475678,24.34539,-151.498757,2.680377,14.7837,34.7804,0.665716,15.24,1.609659,-2.833117,-39.589504,-1.399448,3.012317,8.760297,-2.719823,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,9c795a10-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,142.42378,8.673321,,13.53133,,,,16.631123,-39.896142,4.380149,1.656978,-1.304246,-1.359911,0.766729,-2.938557,1.506159,-0.191634,0.787443,-0.234071,76.770557,-0.191691,-20.030295,0.411421,0.145274,-0.095408,0.054506,-0.015798,0.00177,-1e-05,0.787409,13.075531,-5.928286,0.512394,-0.108545,0.022467,0.002726,-0.002683,0.000389,-0.2342,-17.376811,3.452893,-0.31472,-0.088057,0.114911,-0.04345,0.006761,-0.000321,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=2916,榊原 啓資,22A
89,2022/9/21,46:53.7,2022/9/21,46:53.7,1,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,142.94699,-2.095729,4.469936,2393.481737,140.948691,10:45,1.627896,-0.820549,1.782313,-39.0687,52.0384,-39.6625,0.641555,0.05143,129.65508,-5.054585,1.681524,0.431053,127.77925,21.483325,-1.504644,2269.898522,33.432466,10.066649,-2.529159,75.946136,75.75985,-8.751649,3.317902,23.6106,29.0753,0.712377,15.24,1.573081,-2.859995,-39.173467,-1.565172,4.711221,8.562444,-4.00502,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,a6d35880-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,140.72515,10.686292,,13.29191,,,,16.657233,-39.482028,4.281222,1.626884,-1.420845,-2.00251,0.8185,-3.029771,2.35561,0.223794,0.620204,-0.057405,151.823265,0.223837,33.015225,-5.34099,1.096069,-0.191278,0.015643,0.004097,-0.00154,0.000157,0.620157,13.000787,-4.459689,0.218674,-0.061906,0.031827,-0.011976,0.00255,-0.000221,-0.057389,-0.867832,-1.228456,0.205909,-0.022859,-0.004438,0.00326,-0.000777,7e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=2933,榊原 啓資,22A
90,2022/9/21,47:30.9,2022/9/21,47:30.9,2,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,141.69664,-2.761145,3.8865,2329.629014,142.646047,10:45,1.626336,-0.801337,1.762045,-39.7895,52.9685,-38.0135,0.443007,-0.077622,128.88357,-5.761463,1.213964,0.434941,,,,,,,,,,,,22.2615,29.9797,0.706309,15.24,1.553911,-2.446174,-38.843326,-2.009462,4.37528,8.286772,-3.914421,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,bd0060d0-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,139.46721,,,12.81307,,,,16.677587,-39.148817,4.143386,1.625329,-1.865157,-1.957211,0.79946,-2.607468,2.18764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=2970,榊原 啓資,22A
91,2022/9/21,47:47.6,2022/9/21,47:47.6,2,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,3,Bottom,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,131.26678,-2.124806,4.11767,2173.783277,164.452566,11:30,1.638597,-0.713577,1.833566,-89.8894,16.2483,-3.6397,0.137963,0.414605,121.49286,-8.627906,3.860591,0.465253,,,,,,,,,,,,4.6283,10.7878,0.615289,15.24,1.581801,-2.577821,-36.034432,-1.676353,0.790224,6.528502,-7.964782,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,c7136b30-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,130.38062,,,9.77392,,,,16.60627,-36.281121,3.264251,1.639458,-1.375393,-3.982391,0.71326,-2.607681,0.395112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=2987,榊原 啓資,22A
92,2022/9/21,48:32.8,2022/9/21,48:32.8,2,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,3,Bottom,0,2,0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,128.81599,-0.222869,2.804179,2139.588064,159.18781,11:15,1.657186,-0.765156,1.825029,-82.0252,26.8821,-9.0989,0.7739,-0.063369,119.70134,-6.19911,2.16098,0.471285,,,,,,,,,,,,6.352,14.9158,0.698301,15.24,1.646335,-1.696648,-35.460054,-0.434351,1.060588,5.702766,-7.31617,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,e1fdfb90-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,128.71203,,,9.11465,,,,16.614886,-35.680481,2.851383,1.657659,-0.151561,-3.658085,0.764673,-1.737643,0.530294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3032,榊原 啓資,22A
93,2022/9/21,48:51.9,2022/9/21,48:51.9,2,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,3,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,2,145.15962,-1.421679,3.060691,2460.487817,143.704428,10:45,1.644098,-0.800929,1.816282,-35.2643,52.2302,-36.2131,0.888977,-0.297165,131.90539,-4.109689,0.503233,0.42242,147.89327,11.305974,18.066246,2016.289605,30.866403,3.997991,13.091388,59.020304,59.020304,27.119344,1.829456,20.8434,28.7166,0.729257,15.24,1.607303,-1.947331,-39.871823,-1.101137,4.315176,8.752567,-3.861509,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,ed85cba0-3957-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,143.60102,4.046824,,13.25424,,,,16.623321,-40.174339,4.376284,1.643056,-0.967671,-1.930755,0.79914,-2.096477,2.157588,0.192796,0.842409,0.278569,257.298163,0.192796,38.29817,-6.75124,1.129184,-0.256502,0.056018,-0.011274,0.001781,-0.000147,0.842409,8.053952,-5.482788,0.604334,-0.12189,0.029452,-0.005725,0.000853,-7e-05,0.278569,12.492807,1.528277,-0.304525,0.06579,-0.014626,0.002912,-0.000451,3.7e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3051,榊原 啓資,22A
94,2022/9/21,49:50.3,2022/9/21,49:50.4,3,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,3,Bottom,0,0,0,Splitter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,3",124.63387,0.424261,3.211856,1074.641046,164.896227,11:30,1.637275,-0.740378,1.743777,-67.3222,51.3603,-12.8998,1.084694,0.043441,114.46969,-4.543363,2.30591,0.491981,,,,,,,,,,,,8.6535,26.922,0.659495,15.24,1.643113,-1.863162,-34.24219,0.028784,1.3357,5.827047,-5.651122,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,10304ea0-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,123.29754,,,10.16419,,,,16.695331,-34.488957,2.913523,1.636827,0.268101,-2.825561,0.739595,-1.919727,0.66785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3110,榊原 啓資,22A
95,2022/9/21,50:12.3,2022/9/21,50:12.3,3,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,3,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,1,"1,3",145.6253,-3.940235,5.543181,2428.367729,133.629377,10:30,1.615164,-0.773505,1.838884,-35.928,51.9578,-51.1725,0.136784,0.284203,131.82247,-6.681317,1.940661,0.423364,,,,,,,,,,,,30.7433,30.7458,0.644607,15.24,1.518539,-3.606088,-39.790835,-2.86587,6.312641,9.039675,-3.493509,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,1d387d20-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,143.28094,,,13.80283,,,,16.601126,-40.098863,4.519838,1.614165,-2.746828,-1.746754,0.77115,-3.821192,3.156321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3132,榊原 啓資,22A
96,2022/9/21,51:11.3,2022/9/21,51:11.3,3,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,3,Bottom,0,2,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,112.9365,2.406077,1.878854,2644.891884,327.74179,5:00,1.660447,-0.8492,1.906879,-183.9769,-40.267,28.4116,0.497687,-0.036829,103.60579,-10.917112,3.903228,0.541375,,,,,,,,,,,,-13.1805,-21.2927,0.80514,15.24,1.704417,-1.128591,-31.067445,0.694148,-1.640465,5.778407,-12.456773,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,407750e0-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,112.04808,,,9.33072,,,,16.534432,-31.307278,2.889204,1.664877,1.211167,-6.228387,0.85057,-1.060503,-0.820232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3191,榊原 啓資,22A
97,2022/9/21,51:33.5,2022/9/21,51:33.5,3,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,3,Bottom,0,2,1,Curveball,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,2,115.40839,2.430913,2.156779,2695.548795,322.8398,4:45,1.616316,-0.766297,1.849127,-183.0761,-43.2694,36.5501,0.472132,0.207846,105.0452,-10.795343,4.750341,0.533972,,,,,,,,,,,,-17.0729,-23.3045,0.712974,15.24,1.662092,-1.338769,-31.70985,0.713192,-2.194269,6.44837,-12.801825,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,4db423f0-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,113.60143,,,10.36319,,,,16.592119,-31.983629,3.224185,1.620273,1.25672,-6.400913,0.767836,-1.245607,-1.097134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3213,榊原 啓資,22A
98,2022/9/21,52:01.2,2022/9/21,52:01.2,3,5,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,3,Bottom,0,2,2,Splitter,Slider,InPlay,Undefined,GroundBall,GroundBall,Single,0,1,2,128.16232,-0.311075,1.811924,939.268272,152.501283,11:00,1.652473,-0.757702,1.702926,-74.6524,38.3237,-18.1131,0.817366,-0.422956,117.51712,-5.772992,0.539687,0.480007,147.16009,-5.634104,5.546761,,,,,6.557368,6.557368,8.910463,0.161323,10.4385,20.6891,0.711736,15.24,1.638537,-1.030156,-35.237893,-0.466887,1.698755,6.44453,-6.439724,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,5e298cc0-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,126.37303,0.794853,,10.6452,,,,16.736549,-35.510536,3.222265,1.652527,-0.194447,-3.219862,0.756838,-1.102024,0.849377,0.099572,0.794853,0.424746,37.555534,0.099745,40.475692,-5.815399,,,,,,,0.794995,-4.024859,-5.603786,,,,,,,0.424819,3.92612,-1.636401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3241,榊原 啓資,22A
99,2022/9/21,53:36.1,2022/9/21,53:36.1,4,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,142.51355,-1.111252,4.660226,2230.299434,142.504561,10:45,1.643776,-0.750869,1.82229,-40.3289,51.318,-36.8515,0.925439,0.200201,128.51007,-4.181597,2.064722,0.432328,,,,,,,,,,,,22.4103,28.066,0.640729,15.24,1.614221,-2.992742,-39.041449,-0.884619,4.419294,8.881096,-4.27206,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,96aed960-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,140.31008,,,14.00347,,,,16.616543,-39.353338,4.440548,1.642653,-0.734591,-2.13603,0.748554,-3.14794,2.209647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3336,榊原 啓資,22A
100,2022/9/21,53:54.0,2022/9/21,53:54.0,4,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,Undefined,3,Bottom,0,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,113.30309,3.430695,2.744847,2676.687016,334.277139,5:15,1.635118,-0.744386,1.811001,-191.0533,-45.4201,24.3239,0.696826,0.275501,103.14556,-10.342606,4.463632,0.544985,,,,,,,,,,,,-10.0549,-24.3543,0.676108,15.24,1.706034,-1.590383,-31.090761,1.188996,-1.247517,6.004839,-12.828287,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,a174b900-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,111.30574,,,10.15754,,,,16.630162,-31.358106,3.002419,1.640384,1.760132,-6.414143,0.745678,-1.534842,-0.623758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3354,榊原 啓資,22A
101,2022/9/21,54:14.3,2022/9/21,54:14.3,4,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,Undefined,3,Bottom,0,0,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,1,143.70441,-1.605435,3.59821,2333.674115,133.806516,10:30,1.597847,-0.778862,1.824238,-46.2743,42.8526,-41.6101,0.680553,-0.177129,130.91686,-5.06806,0.659425,0.426343,53.95194,-19.405357,1.607409,,,,,2.087553,1.06294,6.324731,0.130253,24.0229,24.0639,0.694992,15.24,1.556092,-2.273523,-39.459766,-1.271469,4.879959,8.434416,-4.918355,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,ad70ceb0-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,142.2798,0.657441,,12.78755,,,,16.615591,-39.752708,4.217208,1.597285,-1.100647,-2.459178,0.776899,-2.443012,2.43998,0.209228,0.657441,0.177619,180.0,0.205175,14.323087,,,,,,,,0.658869,-5.047447,,,,,,,,0.177505,0.401934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3374,榊原 啓資,22A
102,2022/9/21,55:01.7,2022/9/21,55:01.7,5,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,3,Bottom,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,141.98674,-2.551274,2.940408,2309.943774,160.762932,11:15,1.642432,-0.794412,1.845752,-31.0232,60.1515,-19.9223,0.610997,-0.163344,129.23178,-4.943929,1.531333,0.431213,,,,,,,,,,,,12.3478,33.6718,0.725968,15.24,1.579848,-1.902434,-38.976113,-1.819076,2.445419,8.282992,-3.138126,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,c9b82ff0-3958-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,140.673,,,12.75496,,,,16.593377,-39.262672,4.141496,1.640903,-1.71051,-1.569063,0.793248,-1.987036,1.222709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=3421,榊原 啓資,22A
