PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Steal,Runner,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
176.0,2022/10/2,17:52.2,2022/10/2,17:52.2,1,5,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,6,Bottom,0,2,2,Curveball,Curveball,InPlay,Undefined,FlyBall,LineDrive,Single,0,0,,,,120.05846,3.231164,0.697635,2144.022515,335.35498,5:15,1.650099,-0.566761,1.774647,-182.9192,-52.3314,26.1954,0.737549,-0.107111,108.53794,-9.949816,2.549642,0.516067,123.54924,19.451063,2.329172,1755.934773,33.527446,8.236462,-0.183661,70.829122,70.829122,-3.925825,2.850983,-12.7791,-28.3233,0.547476,15.24,1.717677,-0.514745,-32.96733,1.164821,-1.773275,7.028086,-13.736914,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,f27a2460-4219-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,117.54292,8.38383,,11.52052,,,,16.666559,-33.270059,3.514043,1.65476,1.756527,-6.868457,0.568004,-0.438363,-0.886637,0.610304,0.770608,0.1122,144.176183,0.610318,32.333269,-4.448336,0.953322,-0.173247,0.018378,0.001922,-0.001093,0.000129,0.770592,11.428869,-4.475974,0.160636,-0.030198,0.018411,-0.008275,0.002078,-0.000208,0.112208,1.314756,-1.621458,0.276821,-0.032516,-0.003508,0.003484,-0.000919,9.1e-05,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5729,22A
177.0,2022/10/2,18:33.1,2022/10/2,18:33.1,2,1,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,6,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,1,142.07302,-2.199993,4.553565,2231.400821,145.521153,10:45,1.642268,-0.591984,1.827596,-37.7037,54.7565,-35.2566,0.641587,0.344282,127.91389,-5.08889,2.068975,0.434242,,,,,,,,,,,,21.6219,30.774,0.484733,15.24,1.586789,-2.917113,-38.896054,-1.608575,4.220783,9.012818,-3.799308,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,0ad1fbf0-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,139.6916,,,14.15913,,,,16.611133,-39.212479,4.506409,1.640922,-1.475187,-1.899654,0.58975,-3.065297,2.110391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5769,22A
178.0,2022/10/2,18:52.0,2022/10/2,18:52.0,2,2,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,6,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,142.97686,-1.119432,4.461862,2250.791822,145.161844,10:45,1.635409,-0.614631,1.783,-39.7514,51.6995,-33.7079,0.919845,0.314539,128.95855,-4.140734,2.092751,0.431866,,,,,,,,,,,,20.5892,28.1469,0.506206,15.24,1.604823,-2.880272,-39.170514,-0.894234,4.087776,8.926859,-4.218378,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,16157000-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,140.46034,,,14.01831,,,,16.655838,-39.491861,4.463429,1.634281,-0.742382,-2.109189,0.612538,-3.027423,2.043888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5788,22A
179.0,2022/10/2,19:10.9,2022/10/2,19:11.0,2,3,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,6,Bottom,0,1,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,1,120.10287,2.800278,1.621585,2260.277874,334.751413,5:15,1.646714,-0.536821,1.785759,-175.8066,-45.6251,23.7305,0.682558,0.159794,108.77306,-9.876309,3.299262,0.515263,,,,,,,,,,,,-10.6183,-24.061,0.49511,15.24,1.704018,-1.038264,-32.977641,0.941027,-1.476688,6.949906,-13.152833,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,217370f0-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,117.72619,,,11.32981,,,,16.654983,-33.274507,3.474953,1.651823,1.502852,-6.576416,0.538113,-0.975187,-0.738344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5807,22A
180.0,2022/10/2,19:34.0,2022/10/2,19:34.0,2,4,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,6,Bottom,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,143.83576,-0.850862,4.968482,2239.515257,148.552815,11:00,1.644196,-0.535717,1.838765,-37.3849,52.385,-30.0931,1.02927,0.569215,129.78801,-3.709314,2.84932,0.427878,,,,,,,,,,,,19.2607,28.4527,0.419074,15.24,1.621418,-3.270898,-39.396464,-0.699078,3.870725,8.981754,-4.088656,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,2f22b4e0-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.7694,,,14.04775,,,,16.600179,-39.705352,4.490877,1.643042,-0.558467,-2.044328,0.533851,-3.404014,1.935362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5830,22A
181.0,2022/10/2,19:59.0,2022/10/2,19:59.0,2,5,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,6,Bottom,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,141.45223,-2.879439,4.38267,2256.995668,135.139555,10:30,1.619049,-0.593416,1.783254,-48.7241,43.8641,-40.6198,0.313225,0.244053,129.27847,-6.497411,1.524738,0.434543,,,,,,,,,,,,23.8862,25.3777,0.487569,15.24,1.544073,-2.768702,-38.770287,-2.131513,4.696622,7.943899,-4.816774,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,3e0b3c20-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,139.59509,,,12.17376,,,,16.656592,-39.059463,3.97195,1.618474,-1.956171,-2.408387,0.591468,-2.93967,2.348311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5855,22A
182.0,2022/10/2,20:23.5,2022/10/2,20:23.5,2,6,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,6,Bottom,0,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,1,143.59997,-2.565237,3.990553,2253.317873,140.411673,10:45,1.614681,-0.590611,1.799495,-41.58,48.0343,-37.2737,0.470842,0.167537,131.00883,-5.685651,1.364337,0.427507,,,,,,,,,,,,21.9162,27.3064,0.495324,15.24,1.548842,-2.558493,-39.385274,-1.910678,4.442737,8.272511,-4.27123,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,4ca83b70-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.89238,,,12.59114,,,,16.640174,-39.678278,4.136256,1.613837,-1.759395,-2.135615,0.58873,-2.71585,2.221368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5880,22A
183.0,2022/10/2,21:03.4,2022/10/2,21:03.4,3,1,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,6,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,118.8303,3.999002,0.987486,2253.586753,338.321645,5:15,1.640467,-0.566982,1.751879,-177.1412,-44.7688,19.5485,1.005841,-0.091256,108.2407,-8.742564,2.365286,0.519581,,,,,,,,,,,,-9.0896,-24.2874,0.54057,15.24,1.729056,-0.648504,-32.626133,1.600607,-1.251759,6.203053,-13.151351,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,647bc7d0-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,116.74791,,,10.5896,,,,16.689312,-32.90053,3.101526,1.645384,2.182367,-6.575676,0.568032,-0.593132,-0.62588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5920,22A
184.0,2022/10/2,21:21.1,2022/10/2,21:21.1,3,2,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,6,Bottom,1,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,1,119.68359,2.56345,2.053584,2342.878241,332.457195,5:00,1.619362,-0.557818,1.793298,-176.7417,-46.4868,26.5627,0.578455,0.289305,109.14605,-10.15637,3.931939,0.515409,,,,,,,,,,,,-11.7967,-24.3056,0.505517,15.24,1.670511,-1.294546,-32.884701,0.803125,-1.640575,6.616088,-13.186847,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,6f090b40-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,117.69303,,,10.53754,,,,16.647844,-33.166736,3.308044,1.624293,1.365263,-6.593423,0.559211,-1.22461,-0.820288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5937,22A
185.0,2022/10/2,21:43.9,2022/10/2,21:43.9,3,3,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,6,Bottom,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,144.28218,-0.434529,4.046522,2219.251157,143.564836,10:45,1.611933,-0.623324,1.787602,-40.5211,48.7667,-33.7438,1.08338,0.186878,130.58228,-3.500488,1.672149,0.426728,,,,,,,,,,,,20.16,26.0667,0.52554,15.24,1.598349,-2.621799,-39.572387,-0.434769,4.101589,8.802544,-4.503342,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,7c9b9f70-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.15157,,,13.6999,,,,16.651364,-39.885098,4.401272,1.610952,-0.274788,-2.251671,0.621268,-2.767508,2.050795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=5960,22A
186.0,2022/10/2,22:29.9,2022/10/2,22:29.9,3,4,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,6,Bottom,1,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,,1,143.18196,-1.44132,3.382199,2248.322065,143.037047,10:45,1.634063,-0.6134,1.839972,-40.6472,49.3741,-34.8176,0.820018,-0.005922,129.73234,-4.524321,0.920829,0.428477,115.26177,11.837842,172.34202,866.531265,,,,33.955138,19.604016,171.455849,1.255783,20.5591,27.4479,0.535169,15.24,1.597118,-2.150586,-39.308332,-1.121951,4.121104,8.796405,-4.304679,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,97f4a910-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.57127,2.567242,,13.44961,,,,16.599603,-39.611415,4.398203,1.63322,-0.973632,-2.152339,0.611714,-2.29258,2.060552,0.839591,0.788906,0.010671,20.578924,0.839589,-31.056322,3.0089,-0.069587,-0.169947,0.395477,-0.426926,0.236664,-0.05321,0.788906,6.568182,-6.35818,0.587335,-0.130919,0.116642,-0.105458,0.056788,-0.012673,0.010671,4.175808,-0.099205,-0.033672,0.021185,-0.037136,0.038864,-0.021428,0.004811,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6006,22A
187.0,2022/10/2,23:03.9,2022/10/2,23:03.9,3,5,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,6,Bottom,1,2,2,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,1,143.87103,-2.464697,3.664747,2164.172815,146.119889,10:45,1.632814,-0.595086,1.822666,-38.5539,51.4848,-32.3519,0.549071,0.118201,129.69033,-5.403097,1.381196,0.428518,,,,,,,,,,,,19.49,29.3245,0.508832,15.24,1.570768,-2.359097,-39.427453,-1.820201,3.908902,9.26818,-3.92535,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,ac3ff910-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.55757,,,14.1807,,,,16.616273,-39.749655,4.63409,1.631674,-1.683738,-1.962675,0.593207,-2.494987,1.954451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6040,22A
188.0,2022/10/2,23:36.2,2022/10/2,23:36.2,4,1,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,6,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,119.78352,4.702468,0.230551,2045.609039,340.816782,5:15,1.637151,-0.565972,1.870319,-179.1059,-50.5346,19.0827,1.173752,-0.3102,108.82075,-8.271701,1.584866,0.512067,,,,,,,,,,,,-9.5462,-27.9984,0.559525,15.24,1.736078,-0.214264,-32.887453,2.041707,-1.334583,6.350317,-13.7209,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,bf841240-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,118.46106,,,10.96277,,,,16.571082,-33.143479,3.175159,1.642611,2.594891,-6.86045,0.567079,-0.160458,-0.667292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6073,22A
189.0,2022/10/2,23:53.6,2022/10/2,23:53.6,4,2,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,6,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,142.5805,-2.46631,3.723183,2267.777449,139.834021,10:45,1.604374,-0.606597,1.819048,-44.0021,47.5332,-37.3325,0.46549,0.073699,128.84638,-5.785665,1.088167,0.432065,,,,,,,,,,,,22.0205,27.2676,0.519037,15.24,1.541756,-2.353235,-39.080702,-1.832888,4.348485,8.944616,-4.421997,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,c9d70bd0-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,140.39553,,,13.73412,,,,16.620048,-39.395295,4.472308,1.603486,-1.677361,-2.210998,0.604492,-2.506176,2.174243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6090,22A
190.0,2022/10/2,24:13.2,2022/10/2,24:13.2,4,3,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,6,Bottom,2,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,1,144.00146,-2.006664,4.454147,2287.920369,140.874682,10:45,1.601038,-0.603341,1.790973,-41.9715,48.3411,-36.6298,0.611321,0.293791,129.75027,-5.182624,1.87751,0.42917,,,,,,,,,,,,22.0674,27.1674,0.495842,15.24,1.548534,-2.876611,-39.42671,-1.523851,4.430463,9.185415,-4.352252,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,d5894740-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.34274,,,14.25119,,,,16.647619,-39.753296,4.592708,1.599964,-1.369107,-2.176126,0.60092,-3.034136,2.215231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6110,22A
191.0,2022/10/2,24:36.4,2022/10/2,24:36.4,4,4,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,6,Bottom,2,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,144.31107,-2.621012,4.491442,2288.173887,140.072889,10:45,1.623644,-0.577081,1.792624,-42.4392,47.1486,-36.8049,0.454564,0.328793,130.68384,-5.814979,1.902076,0.427444,,,,,,,,,,,,22.1354,26.9949,0.468849,15.24,1.555994,-2.911519,-39.516047,-1.958618,4.484038,8.890365,-4.338206,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,e35d2a30-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.9133,,,13.62723,,,,16.646435,-39.831211,4.445182,1.622701,-1.804828,-2.169103,0.57488,-3.070479,2.242019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6133,22A
192.0,2022/10/2,25:00.3,2022/10/2,25:00.3,4,5,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,6,Bottom,2,3,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,,1,143.42812,-1.335358,3.725283,2231.972387,137.913286,10:30,1.614026,-0.59201,1.817456,-46.4564,43.3944,-36.4377,0.771198,0.097934,130.21482,-4.818487,1.153982,0.428071,97.14675,56.741146,154.602542,4439.305774,-31.057489,16.293475,12.631461,47.57683,25.956124,158.967156,3.650532,21.5389,24.1839,0.504319,15.24,1.578596,-2.380658,-39.366293,-1.08279,4.339644,8.657639,-4.934103,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,f19b8ec0-421a-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.70551,18.899918,,13.2133,,,,16.622184,-39.669106,4.32882,1.61345,-0.910213,-2.467052,0.59024,-2.532443,2.169822,0.492573,0.777348,-0.098781,350.933758,0.492405,-13.365604,-0.476632,0.41926,-0.079902,-0.014006,0.014978,-0.003705,0.000307,0.77767,22.553744,-8.13699,0.775005,0.025297,-0.096853,0.035711,-0.005755,0.000353,-0.09862,6.342922,-0.409141,-0.072412,0.052398,-0.014914,-0.000102,0.000746,-9e-05,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6157,22A
193.0,2022/10/2,25:34.9,2022/10/2,25:34.8,4,6,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,6,Bottom,2,3,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,,1,127.68979,-1.227155,3.409503,1698.12877,128.018316,10:15,1.589424,-0.607324,1.818781,-75.9776,37.0202,-42.5486,0.482192,-0.06816,116.62762,-6.822701,0.402671,0.480053,100.10296,39.946599,173.894629,3169.299686,-33.332398,10.606795,3.616199,49.651003,20.775553,173.927462,2.89226,24.5334,21.0209,0.527847,15.24,1.554666,-1.903542,-35.072372,-1.014266,3.931593,6.746866,-6.437956,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,063a7d00-421b-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,126.36094,11.726392,,11.06217,,,,16.621201,-35.337074,3.373433,1.589504,-0.761684,-3.218978,0.605556,-2.057792,1.965796,1.116536,0.532021,0.072802,358.044089,1.116362,-21.188246,0.689529,0.581644,-0.448676,0.286717,-0.105784,0.019803,-0.00149,0.532024,17.852892,-8.211662,1.034105,-0.122819,-0.061178,0.047907,-0.012615,0.001184,0.072819,2.266443,-0.165693,-0.022209,0.037371,-0.028609,0.011363,-0.002235,0.000175,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6191,22A
194.0,2022/10/2,26:11.4,2022/10/2,26:11.4,4,7,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,6,Bottom,2,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,,,1,145.33741,-1.529357,3.443618,2247.229048,146.943981,11:00,1.621462,-0.633513,1.820085,-42.577,45.5832,-27.5792,0.762653,0.064942,130.93558,-4.750632,1.496746,0.424024,,,,,,,,,,,,16.9517,25.5592,0.552185,15.24,1.581701,-2.256968,-39.86141,-1.21028,3.472363,9.533438,-4.571126,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,1bfb7d10-421b-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,143.0578,,,14.40183,,,,16.619019,-40.189869,4.766719,1.620686,-1.052789,-2.285563,0.632006,-2.376603,1.736182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6228,22A
