PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runer,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
220,2020/9/20,17:35.7,2020/9/20,17:35.7,3,4,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Yudai, Murata",1000073800,Left,HOS_HOS,Undefined,8,Top,1,2,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,,,118.43752,1.59203,-0.046805,2232.309365,59.043474,8:00,1.577052,0.412211,1.644828,-157.8807,-22.0466,-44.9195,0.453097,-0.050353,107.45729,-9.729956,-3.198699,0.526331,,,,,,,,,,,,22.4446,-10.9005,-0.407062,15.24,1.607133,0.230261,-32.521731,0.285775,3.042039,6.652443,-11.284058,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,f8f0eb30-fb08-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,115.25063,,,10.98022,,,,16.795372,-32.838347,3.326222,1.580752,0.822828,-5.642029,-0.414576,0.085478,1.521019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
221,2020/9/20,17:56.6,2020/9/20,17:56.6,3,5,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Yudai, Murata",1000073800,Left,HOS_HOS,Undefined,8,Top,1,2,2,Fastball,Changeup,InPlay,Undefined,Popup,,Out,1,0,2,,,134.07089,1.012645,-2.234264,2158.650029,223.122071,1:30,1.515392,0.481732,1.711234,-66.0248,38.6864,32.7508,1.143464,0.173329,120.79118,-3.880231,0.065464,0.462116,,,,,,,,,,,,-18.4875,19.8442,-0.426219,15.24,1.536777,1.275672,-36.799555,0.40514,-3.229344,8.08817,-6.340327,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,055cb2a0-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,131.26573,,,13.27971,,,,16.728144,-37.125194,4.044085,1.515327,0.660409,-3.170164,-0.480196,1.405689,-1.614672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
222,2020/9/20,18:49.0,2020/9/20,18:49.0,4,1,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Koki, Nojiri",1000126374,Left,HOS_HOS,Undefined,8,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,,,119.35437,1.411748,0.159925,2223.907679,63.083132,8:00,1.579986,0.390542,1.653098,-142.1688,-9.4472,-27.6117,0.561418,0.160082,108.70225,-8.807708,-1.777709,0.520266,,,,,,,,,,,,13.9105,-4.3258,-0.392545,15.24,1.606458,0.03499,-32.784806,0.252979,1.931617,6.337406,-10.407334,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,24925a30-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,116.59421,,,10.65212,,,,16.786519,-33.082402,3.168703,1.583103,0.741694,-5.203667,-0.392059,-0.055716,0.965808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
223,2020/9/20,19:10.7,2020/9/20,19:10.7,4,2,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Koki, Nojiri",1000126374,Left,HOS_HOS,Undefined,8,Top,2,0,1,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,,,133.74448,-0.58099,-2.374061,2232.282143,235.383926,1:45,1.47122,0.483,1.743388,-74.2979,29.3036,37.6123,0.563144,0.184713,122.24366,-6.01906,0.27454,0.459661,,,,,,,,,,,,-20.7515,16.3417,-0.425305,15.24,1.450948,1.340313,-36.758501,-0.658717,-3.662595,7.235748,-6.922382,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,3188ae60-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,131.96684,,,11.50082,,,,16.696091,-37.044017,3.617874,1.471551,-0.385566,-3.461191,-0.481044,1.484836,-1.831298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
224,2020/9/20,19:36.4,2020/9/20,19:36.4,4,3,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Koki, Nojiri",1000126374,Left,HOS_HOS,Undefined,8,Top,2,0,2,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,132.89082,0.412206,-0.082118,1893.451796,236.117511,1:45,1.573454,0.416213,1.736237,-75.8625,29.5596,38.8066,0.931913,0.780954,120.86158,-5.155476,2.650248,0.463682,,,,,,,,,,,,-19.6142,15.7778,-0.416959,15.24,1.578405,-0.139432,-36.529964,-0.027232,-3.400326,7.504857,-7.071409,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,40da0990-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,130.82236,,,12.02924,,,,16.702777,-36.829257,3.752428,1.573868,0.254775,-3.535704,-0.414102,-0.003827,-1.700163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
225,2020/9/20,19:58.9,2020/9/20,19:58.9,4,4,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Koki, Nojiri",1000126374,Left,HOS_HOS,Undefined,8,Top,2,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,117.83171,1.673572,1.565022,2157.540033,59.403023,8:00,1.592192,0.409452,1.665253,-149.314,-12.3582,-29.3734,0.576796,0.562291,106.62151,-9.081555,-0.497089,0.5285,,,,,,,,,,,,15.947,-5.869,-0.44904,15.24,1.625099,-0.74915,-32.331004,0.369185,2.139324,6.498592,-10.593995,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,4e3efe10-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,114.77771,,,11.21021,,,,16.774078,-32.637899,3.249296,1.595851,0.869486,-5.296998,-0.411275,-0.85018,1.069662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
226,2020/9/20,20:23.8,2020/9/20,20:23.8,4,5,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Koki, Nojiri",1000126374,Left,HOS_HOS,Undefined,8,Top,2,2,2,Fastball,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,2,,,133.95171,0.899612,-1.482798,2223.49467,216.497341,1:15,1.559023,0.429386,1.756766,-61.493,41.5233,28.3049,1.1994,0.291702,122.10571,-3.656648,0.511414,0.458361,112.74679,53.596777,-107.656132,4013.97534,,,,,,,,-15.4712,21.4865,-0.394056,15.24,1.577286,0.816868,-36.831558,0.357018,-2.741591,7.262262,-5.999114,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,5d150ec0-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,132.34113,18.799904,,11.84599,,,,16.682666,-37.114925,3.631131,1.558789,0.591098,-2.999557,-0.428017,0.923843,-1.370796,-0.157365,1.131364,-0.287267,35.379221,-0.157366,-5.637032,-1.841615,0.666167,-0.49157,0.824299,-0.910576,0.523681,-0.122409,1.131364,25.207146,-7.418729,0.783223,-0.244312,0.226406,-0.224758,0.124842,-0.028495,-0.287267,-17.710887,1.848092,-0.216584,-0.001167,0.067012,-0.083216,0.051072,-0.012488,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
227,2020/9/20,20:52.7,2020/9/20,20:52.7,4,6,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Koki, Nojiri",1000126374,Left,HOS_HOS,Undefined,8,Top,2,2,2,Cutter,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,2,,,131.53126,-0.682489,-2.126106,2686.475991,213.421695,1:00,1.553522,0.44887,1.61857,-91.6911,14.6478,7.9263,0.441213,-0.080405,123.26714,-7.227711,-1.571981,0.465694,119.89086,56.28872,-31.922707,5270.637182,22.325236,29.757153,-25.014179,61.017234,,-53.575352,4.883597,-5.1667,8.5117,-0.390808,15.24,1.526542,1.307027,-36.228247,-0.81771,-0.907028,5.47047,-8.312395,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,6e4f7540-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,130.25715,29.794562,,8.26413,,,,16.822083,-36.46636,2.735235,1.55426,-0.455898,-4.156197,-0.448558,1.346507,-0.453514,0.209015,0.396709,0.094946,145.103198,0.208945,15.692396,-4.959898,1.508317,-0.354968,0.074599,-0.013379,0.001571,-8e-05,0.397249,27.690786,-7.767612,0.719948,-0.064362,-0.005777,0.001297,0.000111,-2e-05,0.095136,-9.776707,-0.952466,0.453919,-0.101354,0.010076,0.000347,-0.000128,6e-06,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
228,2020/9/20,21:36.7,2020/9/20,21:36.7,4,7,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Koki, Nojiri",1000126374,Left,HOS_HOS,Undefined,8,Top,2,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,119.36871,1.89028,1.209637,2274.23495,75.789885,8:30,1.584362,0.412848,1.68627,-134.8754,-3.0912,-29.6744,0.774481,0.460791,108.78429,-7.842555,-0.874846,0.518426,,,,,,,,,,,,15.8059,-1.5414,-0.442474,15.24,1.623742,-0.558338,-32.789213,0.568126,2.204048,6.132693,-10.021592,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,88861ef0-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,117.00813,,,10.58443,,,,16.753355,-33.07105,3.066347,1.58705,1.028684,-5.010796,-0.414487,-0.659629,1.102024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
229,2020/9/20,22:01.6,2020/9/20,22:01.6,4,8,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Koki, Nojiri",1000126374,Left,HOS_HOS,Undefined,8,Top,2,3,2,Fastball,Changeup,BallCalled,Walk,Undefined,,Undefined,0,0,2,,,130.81173,-1.153998,-3.363837,1279.029395,194.219499,12:30,1.533736,0.432657,1.640691,-89.0212,19.6155,4.1915,0.313209,-0.487597,121.3798,-7.538484,-3.070966,0.470699,,,,,,,,,,,,-4.2343,11.4934,-0.341252,15.24,1.494637,2.092977,-35.947474,-1.089053,-0.723528,6.132652,-7.842726,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,97633480-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,128.87229,,,9.43193,,,,16.79956,-36.212558,3.066326,1.534384,-0.750051,-3.921363,-0.432397,2.124251,-0.361764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
230,2020/9/20,22:45.8,2020/9/20,22:45.8,5,1,"Yuichiro, Yokoyama",1000073933,Right,TOK,"Yuki, Satoh",1000073710,Right,HOS_HOS,Undefined,8,Top,2,0,0,Cutter,Slider,InPlay,Undefined,Popup,Popup,Out,1,0,"1,2",,,127.51962,0.160326,-2.27954,2548.390832,163.541827,11:30,1.524845,0.455287,1.633006,-98.4399,15.4844,-3.6555,0.58631,-0.233192,118.48002,-6.899185,-2.53512,0.482018,111.4307,49.777899,27.277794,4976.664149,26.968704,25.745978,19.920223,56.209954,,39.582061,4.794519,0.4578,8.6067,-0.392497,15.24,1.52075,1.413865,-35.089095,-0.299461,0.074718,5.696554,-8.402064,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,b1b5f1b0-fb09-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,125.84602,25.827161,,9.0396,,,,16.807264,-35.342617,2.848277,1.525757,0.074469,-4.201032,-0.455346,1.41054,0.037359,0.275581,0.562797,0.242225,202.385618,0.275854,17.759027,-4.859778,1.344902,-0.274311,0.043884,-0.006031,0.000655,-3.5e-05,0.563039,23.628338,-6.22291,0.354458,0.017447,-0.028702,0.007727,-0.000863,3.6e-05,0.24219,9.161618,-0.404135,-0.032412,0.023981,-0.003474,-0.000402,0.00014,-9e-06,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
231,2020/9/20,25:21.2,2020/9/20,25:21.2,1,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kengo, Kasahara",1000073992,Right,TOK,Undefined,8,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,143.29534,0.154015,1.984904,2201.06008,146.654816,11:00,1.67426,-0.620956,1.900657,-33.8294,55.6388,-34.523,1.379296,-0.407872,128.98396,-2.474407,-0.46851,0.427159,,,,,,,,,,,,19.201,29.4212,0.577614,15.24,1.675573,-1.187393,-39.369847,0.022008,3.840976,9.215676,-3.921214,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,0e59eac0-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,142.00816,,,14.31139,,,,16.537691,-39.672447,4.607838,1.672737,0.150762,-1.960607,0.618673,-1.313512,1.920488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
232,2020/9/20,25:33.1,2020/9/20,25:33.1,1,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kengo, Kasahara",1000073992,Right,TOK,Undefined,8,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,141.62855,-2.305855,5.2759,2225.668317,149.185388,11:00,1.595259,-0.640576,1.89405,-35.3612,56.9268,-31.9497,0.589939,0.528154,127.73514,-5.034901,3.019837,0.433838,,,,,,,,,,,,20.5306,32.1273,0.521512,15.24,1.540122,-3.418659,-38.749242,-1.658427,3.98624,8.78541,-3.5688,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,157a1af0-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,139.8219,,,13.8934,,,,16.54465,-39.043918,4.392705,1.593741,-1.538724,-1.7844,0.638421,-3.552363,1.99312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
233,2020/9/20,25:46.0,2020/9/20,25:46.0,1,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kengo, Kasahara",1000073992,Right,TOK,Undefined,8,Bottom,0,2,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,,,142.4005,-2.01951,2.592557,2234.299406,159.019399,11:15,1.656319,-0.680073,1.860549,-29.1105,61.7195,-22.4505,0.795161,-0.173323,128.88523,-4.293157,1.002366,0.430397,128.63776,45.722106,19.569114,4218.758367,29.726453,28.110366,15.506757,74.05808,,34.664351,5.120635,13.5777,34.3181,0.620708,15.24,1.607106,-1.659669,-39.102943,-1.450145,2.690233,8.790182,-3.007013,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,1d2d8a70-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,140.93958,29.905726,,13.51526,,,,16.578715,-39.402732,4.395091,1.654814,-1.347591,-1.503506,0.678876,-1.751419,1.345117,0.269797,0.740738,0.162425,206.100587,0.270166,23.496685,-5.959759,1.502507,-0.281559,0.046244,-0.007282,0.000833,-4.2e-05,0.740834,25.582147,-6.488638,0.519896,-0.075156,0.005649,-0.000159,8.3e-05,-9e-06,0.162253,8.359725,0.268601,-0.134659,0.02216,0.000148,-0.000689,9.5e-05,-4e-06,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
234,2020/9/20,26:21.7,2020/9/20,26:21.7,2,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Mizukoshi",1000074004,Right,TOK,Undefined,8,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,143.76229,-1.973907,2.687105,2243.549743,147.336768,11:00,1.656245,-0.692937,1.851808,-34.4999,55.2256,-33.2914,0.753731,-0.267478,129.41941,-4.636476,0.329725,0.427772,,,,,,,,,,,,19.1508,30.871,0.63153,15.24,1.607387,-1.679117,-39.444589,-1.454962,3.840516,9.348754,-3.615754,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,32681c70-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,141.80443,,,14.34288,,,,16.586787,-39.76251,4.674377,1.654775,-1.332002,-1.807877,0.690852,-1.80972,1.920258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
235,2020/9/20,26:30.5,2020/9/20,26:30.5,2,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Mizukoshi",1000074004,Right,TOK,Undefined,8,Bottom,1,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,144.63675,-1.620994,3.416539,2356.109571,155.136153,11:15,1.653444,-0.607377,1.876266,-28.5383,59.8532,-26.2446,0.910665,0.093392,130.17032,-3.863694,1.558001,0.42458,,,,,,,,,,,,16.324,33.1536,0.529788,15.24,1.614075,-2.23743,-39.680796,-1.191771,3.313042,9.460057,-3.077969,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,37ad9930-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,142.87047,,,14.46643,,,,16.562848,-39.994925,4.730029,1.651952,-1.089564,-1.538985,0.60591,-2.347442,1.656521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
236,2020/9/20,26:56.1,2020/9/20,26:56.1,2,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Mizukoshi",1000074004,Right,TOK,Undefined,8,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,143.18488,-0.373266,1.593128,2306.392927,159.32954,11:15,1.645017,-0.654752,1.885102,-33.0306,56.5462,-20.1526,1.209617,-0.407795,129.216,-2.936169,0.162098,0.427418,,,,,,,,,,,,11.5635,30.3093,0.619225,15.24,1.634296,-0.992109,-39.351141,-0.340099,2.315602,9.056048,-3.737194,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,46ee79a0-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,141.92206,,,13.96889,,,,16.553414,-39.65225,4.528024,1.643539,-0.215839,-1.868597,0.653493,-1.069101,1.157801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
237,2020/9/20,27:14.5,2020/9/20,27:14.5,2,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Mizukoshi",1000074004,Right,TOK,Undefined,8,Bottom,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,129.55657,0.710773,3.179125,2442.188481,272.666426,3:00,1.584225,-0.65648,1.870078,-106.938,2.276,25.8718,0.715389,0.498721,118.59218,-7.07492,5.010586,0.471948,,,,,,,,,,,,-10.9294,1.7841,0.580971,15.24,1.594262,-2.093103,-35.599677,0.044569,-1.80077,7.081973,-9.51269,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,51e8afb0-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,128.5312,,,10.96439,,,,16.569592,-35.863202,3.540986,1.586017,0.398542,-4.756345,0.65761,-2.026095,-0.900385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
238,2020/9/20,27:30.6,2020/9/20,27:30.6,2,5,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Mizukoshi",1000074004,Right,TOK,Undefined,8,Bottom,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,144.74718,-0.831407,4.760281,2293.363394,153.127871,11:00,1.575925,-0.643194,1.891175,-30.954,56.1237,-27.0306,1.031657,0.428812,131.96561,-3.216489,2.849883,0.421413,,,,,,,,,,,,17.5057,30.6227,0.535687,15.24,1.55498,-3.179234,-39.724507,-0.665315,3.612711,8.358121,-3.486927,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,5b7aa330-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,143.9443,,,12.78157,,,,16.548987,-39.998973,4.17906,1.574948,-0.550811,-1.743463,0.642035,-3.297869,1.806355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
239,2020/9/20,27:45.6,2020/9/20,27:45.6,2,6,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kenta, Mizukoshi",1000074004,Right,TOK,Undefined,8,Bottom,1,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,144.31555,-1.922947,4.527714,2297.605121,156.236972,11:15,1.589343,-0.632327,1.927674,-32.4326,55.0424,-22.9605,0.723362,0.41163,131.38102,-4.419901,2.90048,0.422373,,,,,,,,,,,,15.1314,30.7992,0.53259,15.24,1.544425,-3.021693,-39.582892,-1.417545,3.09423,8.455481,-3.508504,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,646951d0-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,143.617,,,12.93453,,,,16.511552,-39.853589,4.22774,1.588008,-1.305223,-1.754252,0.630913,-3.120752,1.547115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.92447,3.548747,2.665984,0.882764,-0.585771,0.642851,-0.462271,0.590143,1.516547,1.659082,21.010364,1.978672,17.022246,0.633236,25.616091,-2.842653,1.534361,4.227678,-4.207516,1.658213,17.885732,-0.545593,水沼 大輔,20A
240,2020/9/20,28:11.4,2020/9/20,28:11.4,3,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Yucihi, Ishimoto",1000074001,Left,TOK,Undefined,8,Bottom,2,0,0,Curveball,Curveball,BallinDirt,Undefined,Undefined,,Undefined,0,0,,,,117.89318,1.85936,2.503829,2694.194039,335.711271,5:15,1.556561,-0.634387,1.743986,-184.6519,-50.1128,24.6057,0.238607,0.322963,108.33874,-11.341446,4.240198,0.523816,,,,,,,,,,,,-10.5636,-25.8935,0.568753,15.24,1.590171,-1.520764,-32.4083,0.359066,-1.431846,6.247187,-13.316383,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-2,73cd4aa0-fb0a-11ea-b562-133810ce320d,41e5902d-5ad0-484a-a4fd-0622f74a871c,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,115.80396,,,9.55444,,,,16.697721,-32.68809,3.123593,1.560735,0.95546,-6.658191,0.635427,-1.456637,-0.715923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,20A
